# t	yaw	pitch	roll	yaw_velocity	pitch_velocity	roll_velocity	wheel_velocity	T	V	drive_imp	wheel_imp
23.5	-0.149407	0.000491611	0.030172	-0.0209923	0.0212598	-0.00207312	0.313382	14.8464	2955.5	0.61643	-1.40039
23.52	-0.150302	0.00109753	0.0301523	-0.0538261	0.0302958	-0.000988226	0.288852	14.6533	2955.41	-1.29737	-7.63196
23.54	-0.149603	0.00269975	0.0301424	0.0418625	0.0801113	-0.000494346	0.152052	13.1917	2955.3	1.9762	7.79806
23.56	-0.151245	0.00328631	0.0301384	-0.0986848	0.0293279	-0.000197813	0.294304	14.9925	2955.19	-3.00567	-7.95701
23.58	-0.149424	0.00490498	0.0301542	0.109211	0.0809336	0.000790972	0.147398	13.1832	2955.14	1.04896	7.95994
23.6	-0.148939	0.0054883	0.0301621	0.0289733	0.0291658	0.000395346	0.291797	14.4641	2955.08	0.990145	7.25122
23.62	-0.149627	0.00512841	0.0301265	-0.041468	-0.0179944	-0.00177985	0.422706	17.2399	2955.02	-0.687046	-6.99002
23.64	-0.149485	0.0056896	0.030085	0.00837701	0.0280595	-0.00207908	0.296531	14.6106	2955.01	1.00766	6.42304
23.66	-0.150508	0.00541705	0.0300374	-0.0616014	-0.0136276	-0.00237972	0.41311	17.1312	2955.15	-1.49918	-7.86001
23.68	-0.14983	0.00617197	0.0299937	0.0404892	0.0377461	-0.0021847	0.269482	14.2348	2955.11	0.959748	7.57639
23.7	-0.150276	0.0059456	0.0299439	-0.027013	-0.0113187	-0.00248654	0.405745	16.856	2955.07	-0.271906	-3.58638
23.72	-0.15034	0.0061851	0.0299061	-0.00407365	0.0119752	-0.00189245	0.342438	15.5169	2955.18	0.513161	4.56788
23.74	-0.150867	0.00582238	0.0298702	-0.0318946	-0.0181362	-0.00179512	0.426531	17.4859	2955.31	-0.579151	-5.06568
23.76	-0.150682	0.00612311	0.0298263	0.0108568	0.0150364	-0.0021969	0.334646	15.4263	2955.26	0.58749	6.41023
23.78	-0.151212	0.0055885	0.0297843	-0.0322146	-0.0267303	-0.00210013	0.451083	18.171	2955.32	-0.756883	-5.16358
23.8	-0.150841	0.00571541	0.0297502	0.0219969	0.00634566	-0.00170227	0.35961	15.9451	2955.37	0.386086	6.74535
23.82	-0.150972	0.00494686	0.0297221	-0.00829987	-0.0384275	-0.00140332	0.483848	19.1038	2955.4	-0.489335	1.72349
23.84	-0.150493	0.0039379	0.0297242	0.0282877	-0.0504481	0.000100303	0.5164	20.0864	2955.45	0.361751	4.55748
23.86	-0.150492	0.00232891	0.0297482	-0.00043237	-0.0804495	0.0012028	0.599694	23.1083	2955.46	-0.332051	0.314765
23.88	-0.150047	0.000675965	0.0297582	0.0261695	-0.0826474	0.000500958	0.602747	23.2648	2955.42	0.790356	1.59634
23.9	-0.150565	-0.00118765	0.0297262	-0.0316032	-0.0931805	-0.00160346	0.635392	24.6742	2955.48	-1.38868	-5.5767
23.92	-0.149493	-0.00232694	0.0297422	0.0638325	-0.056965	0.000801962	0.536746	20.7361	2955.33	1.59949	4.5188
23.94	-0.150261	-0.00406226	0.0297702	-0.0465832	-0.0867657	0.00140229	0.61893	24.0201	2955.24	-1.75048	-7.38244
23.96	-0.148975	-0.00484995	0.0298003	0.076721	-0.0393844	0.00150111	0.486167	19.156	2955.15	1.72021	5.62473
23.98	-0.149717	-0.00638249	0.0298263	-0.0449879	-0.076627	0.00129975	0.590762	22.8957	2955.05	-1.47684	-7.3225
24	-0.148657	-0.00697365	0.0298602	0.0632467	-0.029558	0.00169789	0.458899	18.3416	2955.02	1.33859	5.58313
24.02	-0.149212	-0.00830153	0.0299001	-0.0336879	-0.0663941	0.00199508	0.56154	21.7363	2955	-0.940834	-6.13027
24.04	-0.148564	-0.0088445	0.029942	0.0386004	-0.0271486	0.00209203	0.452243	18.1253	2954.98	0.796551	4.77036
24.06	-0.148943	-0.0100373	0.0299698	-0.0231166	-0.0596378	0.00139298	0.541431	20.9743	2955.08	-0.502092	-4.27227
24.08	-0.148626	-0.0106844	0.0300274	0.0187688	-0.0323562	0.00288151	0.466407	18.4941	2955.03	0.476847	3.16499
24.1	-0.148966	-0.0117625	0.0300909	-0.0207217	-0.0539078	0.00317311	0.524821	20.3382	2954.98	-0.274172	-3.88656
24.12	-0.148864	-0.0123634	0.0301384	0.00592469	-0.0300432	0.00237543	0.459776	18.2691	2955.05	0.379176	1.79887
24.14	-0.14929	-0.01322	0.0302135	-0.0258124	-0.0428299	0.00375351	0.492979	19.3014	2955.01	-0.0707587	-5.01431
24.16	-0.149472	-0.0134534	0.0302707	-0.0110152	-0.0116678	0.00285832	0.408055	16.9393	2955.08	0.650896	-0.761021
24.18	-0.150255	-0.0136057	0.0303474	-0.0470971	-0.00761752	0.00383537	0.399095	16.837	2954.99	-0.135223	-7.61958
24.2	-0.150696	-0.0128106	0.0304082	-0.0265675	0.0397577	0.0030417	0.265569	14.4673	2955.09	0.901391	-4.25347
24.22	-0.151943	-0.0114781	0.0305002	-0.0748285	0.0666248	0.00460017	0.191418	14.0604	2955.09	-2.5518	-7.88932
24.24	-0.150247	-0.00913425	0.0305568	0.101725	0.11719	0.00283141	0.0516481	13.3689	2955.1	1.68262	7.95936
24.26	-0.0893695	-0.00784726	0.0305705	-0.019639	0.0643495	0.000682659	0.196381	13.7071	2955.22	1.01585	-0.231426
24.28	-0.0906956	-0.0065354	0.030508	-0.0795534	0.0655931	-0.00312328	0.198416	14.0454	2955.35	-2.9333	-7.88199
24.3	-0.0886726	-0.00422792	0.0304513	0.121385	0.115374	-0.00283597	0.0555929	13.299	2955.46	1.26799	7.97797
24.32	-0.0882283	-0.00298014	0.030369	0.0266981	0.0623888	-0.00411663	0.200735	13.5465	2955.54	1.93065	7.34782
24.34	-0.0900153	-0.00271637	0.0302923	-0.107133	0.0131888	-0.00383267	0.333493	15.885	2955.57	-2.54546	-7.9832
24.36	-0.0888616	-0.00142968	0.0302076	0.0692897	0.0643345	-0.00423705	0.196235	13.4606	2955.58	1.25674	7.81769
24.38	-0.0892551	-0.0011911	0.0301483	-0.0234616	0.0119289	-0.0029631	0.339437	15.4931	2955.61	0.492668	-2.77382
24.4	-0.0900341	-0.000610074	0.0301048	-0.046596	0.0290513	-0.00217669	0.293759	14.9129	2955.67	-0.813634	-7.31933
24.42	-0.089752	0.000902278	0.0300632	0.0170163	0.0756176	-0.00208067	0.16611	13.512	2955.68	1.97321	7.43419
24.44	-0.0917358	0.00141424	0.0300433	-0.118867	0.025598	-0.000991765	0.300727	15.6303	2955.61	-3.0575	-7.97981
24.46	-0.090267	0.00295961	0.0300215	0.0882227	0.0772687	-0.0010917	0.16491	13.4278	2955.61	1.05077	7.93263
24.48	-0.0901453	0.00344712	0.0300116	0.00747826	0.0243753	-0.000496581	0.308408	15.0081	2955.56	0.914573	6.15816
24.5	-0.0911288	0.00312793	0.0299579	-0.058752	-0.0159593	-0.00268398	0.418178	17.5164	2955.56	-1.30007	-7.83697
24.52	-0.090626	0.00382748	0.0299041	0.0303555	0.0349773	-0.00268873	0.280975	14.5772	2955.49	0.929859	7.371
24.54	-0.0912109	0.00358181	0.0298482	-0.034787	-0.0122835	-0.0027935	0.410075	17.1882	2955.41	-0.515845	-5.85842
24.56	-0.0911514	0.00411891	0.0297863	0.00379873	0.0268548	-0.00309888	0.302312	14.9557	2955.35	0.843316	6.01675
24.58	-0.0920891	0.00389174	0.0297342	-0.055912	-0.0113582	-0.00260407	0.407496	17.2227	2955.31	-1.33884	-7.76407
24.6	-0.0914942	0.00467667	0.029674	0.0359366	0.0392466	-0.00301041	0.268599	14.4186	2955.23	0.89116	7.54597
24.62	-0.0919488	0.0044974	0.0296217	-0.0268994	-0.00896361	-0.00261394	0.40104	16.9427	2955.21	-0.347573	-3.43973
24.64	-0.0919913	0.00477106	0.0296116	-0.00221122	0.013683	-0.000503194	0.339089	15.6039	2955.16	0.460284	4.97108
24.66	-0.0923603	0.00439897	0.0296237	-0.0217163	-0.0186047	0.00060387	0.427399	17.6508	2955.12	-0.366632	-1.75704
24.68	-0.0922774	0.00425419	0.0296217	0.00536441	-0.00723861	-0.000100676	0.398248	16.8661	2955.2	0.0870244	5.22679
24.7	-0.0923003	0.00342879	0.0296378	-0.00089516	-0.0412703	0.000804756	0.490709	19.3554	2955.18	-0.355705	2.7418
24.72	-0.0918145	0.00225057	0.0296499	0.0296575	-0.058911	0.000603311	0.539757	20.8526	2955.15	0.511328	3.88306
24.74	-0.0919015	0.000567664	0.029678	-0.00465315	-0.0841453	0.00140676	0.608574	23.5224	2955.13	-0.412982	-0.667421
24.76	-0.0914717	-0.00103381	0.029688	0.0263469	-0.0800737	0.000502076	0.601199	23.0635	2955.2	0.716598	1.72507
24.78	-0.0918685	-0.00287266	0.0297302	-0.0232395	-0.0919426	0.00210693	0.628971	24.4785	2955.17	-0.956547	-4.31175
24.8	-0.0912255	-0.00415961	0.0297342	0.0390554	-0.0643473	0.000200514	0.555266	21.3828	2955.32	1.0438	2.9145
24.82	-0.0917498	-0.00583304	0.0297622	-0.0309396	-0.0836716	0.00140276	0.607586	23.5876	2955.29	-1.1255	-5.65942
24.84	-0.0910736	-0.00677531	0.0298103	0.0409844	-0.0471138	0.0024016	0.508167	19.7451	2955.16	0.948937	3.88498
24.86	-0.0914501	-0.00823798	0.0298482	-0.0221425	-0.0731331	0.00189859	0.577501	22.3557	2955.09	-0.669296	-4.16736
24.88	-0.0910764	-0.00918279	0.0298722	0.0227981	-0.0472406	0.00119787	0.507478	19.7485	2955.15	0.526825	2.69809
24.9	-0.0913084	-0.0104966	0.029926	-0.0135323	-0.0656882	0.00269162	0.556242	21.504	2955.09	-0.294357	-2.6535
24.92	-0.0911797	-0.0114747	0.0299818	0.00805942	-0.0489064	0.00278624	0.511699	19.8514	2955.04	0.260554	1.08129
24.94	-0.091392	-0.0126313	0.0300195	-0.012416	-0.0578317	0.00188779	0.533159	20.6477	2955.08	-0.0962268	-2.5134
24.96	-0.091454	-0.0134749	0.030083	-0.00346128	-0.0421813	0.00317395	0.491804	19.2193	2955.01	0.193166	-0.382612
24.98	-0.091644	-0.0142825	0.0301364	-0.0111493	-0.0403782	0.0026728	0.489318	19.082	2954.96	0.0915756	-1.7285
25	-0.091869	-0.0148945	0.0301977	-0.0132997	-0.0306007	0.00306303	0.458328	18.2343	2954.91	0.355283	-2.15862
25.02	-0.0924225	-0.0152497	0.0302628	-0.0330605	-0.0177606	0.00325376	0.421668	17.342	2954.88	0.378726	-6.4401
25.04	-0.0933914	-0.0147988	0.030312	-0.0580328	0.0225451	0.00246037	0.310793	15.1854	2955.03	-0.66276	-7.86734
25.06	-0.0936819	-0.013359	0.0303768	-0.0173835	0.0719897	0.00324147	0.174408	13.5153	2955.19	1.25195	0.358455
25.08	-0.0952242	-0.0120121	0.03042	-0.0925054	0.0673454	0.00215722	0.182706	14.0228	2955.31	-2.9477	-7.94732
25.1	-0.0936479	-0.00963485	0.0305354	0.0945883	0.118864	0.0057702	0.044487	13.2213	2955.3	1.92058	7.95225
25.12	-0.155296	-0.00831069	0.0305763	-0.0265392	0.0662078	0.00204854	0.188279	13.5445	2955.27	0.57241	-3.15829
25.14	-0.156318	-0.0065947	0.0304904	-0.0613684	0.0857996	-0.00429535	0.133172	13.5113	2955.35	-2.59466	-7.57723
25.16	-0.15464	-0.00390925	0.0303768	0.100683	0.134273	-0.0056806	-0.00147155	13.4679	2955.47	2.05237	7.97729
25.18	-0.155111	-0.00227249	0.0302844	-0.0282764	0.081838	-0.0046188	0.145349	13.3178	2955.56	-0.29061	-2.15575
25.2	-0.155212	-0.000365222	0.0301819	-0.00612829	0.0953634	-0.00512665	0.109018	13.1922	2955.62	1.17366	6.18811
25.22	-0.156345	0.000722771	0.030079	-0.0680698	0.0543997	-0.00514416	0.221967	14.0815	2955.66	-2.52271	-7.78308
25.24	-0.154847	0.00280538	0.0299619	0.0898626	0.104131	-0.00585802	0.0821091	13.0561	2955.67	1.51546	7.96363
25.26	-0.154932	0.00383909	0.0298602	-0.00526778	0.0516855	-0.00508223	0.228702	13.8423	2955.68	1.18658	5.32865
25.28	-0.156086	0.00416181	0.0297642	-0.0694924	0.016136	-0.00479911	0.326549	15.6033	2955.7	-2.0062	-7.88946
25.3	-0.155144	0.00550061	0.029678	0.0563321	0.06694	-0.0043124	0.188094	13.4395	2955.69	1.25336	7.85475
25.32	-0.155495	0.00579853	0.0296157	-0.0213835	0.0148956	-0.00311667	0.331643	15.4712	2955.69	0.15003	-0.783431
25.34	-0.155917	0.00618544	0.0295512	-0.0256457	0.0193459	-0.00322415	0.320144	15.3711	2955.59	-0.0463217	-2.30065
25.36	-0.156225	0.00686239	0.0295068	-0.0187754	0.0338473	-0.00222074	0.281011	14.8083	2955.57	0.259281	1.29243
25.38	-0.156682	0.00736969	0.0294683	-0.0277823	0.0253651	-0.00192057	0.305373	15.2771	2955.52	-0.253705	-2.72106
25.4	-0.156812	0.00821545	0.0294137	-0.00807545	0.0422878	-0.00273352	0.259487	14.6333	2955.44	0.618978	5.18816
25.42	-0.157411	0.00838343	0.0294015	-0.0363981	0.00839932	-0.000608154	0.353578	16.3368	2955.4	-0.791158	-5.67807
25.44	-0.157154	0.00930347	0.029304	0.0151585	0.0460017	-0.00487417	0.25098	14.5598	2955.44	0.939238	7.39091
25.46	-0.157854	0.00926301	0.0292389	-0.042545	-0.00202293	-0.00325851	0.383241	17.08	2955.34	-1.19607	-6.77607
25.48	-0.157294	0.0101214	0.0292144	0.0332318	0.0429207	-0.00122385	0.2595	14.656	2955.25	0.728025	7.68707
25.5	-0.157467	0.00999277	0.0291817	-0.0109296	-0.0064326	-0.00163335	0.396477	17.2369	2955.19	-0.356258	3.28333
25.52	-0.157105	0.00944123	0.0291511	0.0210907	-0.0275771	-0.00153286	0.454153	18.6117	2955.11	-0.177547	6.11221
25.54	-0.156739	0.00810625	0.0291367	0.0211215	-0.0667492	-0.000715908	0.562277	21.989	2955.1	0.0480622	3.98097
25.56	-0.156574	0.00625397	0.0290876	0.00897026	-0.0926137	-0.00245729	0.634247	24.8174	2955.15	-0.0867408	1.18311
25.58	-0.156401	0.00424132	0.0290404	0.00933481	-0.100632	-0.00235876	0.656948	25.7863	2955.14	0.0853497	0.339453
25.6	-0.156405	0.00216637	0.0290076	-0.00126178	-0.103748	-0.00164313	0.666214	26.2504	2955.2	-0.32534	-0.909777
25.62	-0.155974	0.00019786	0.0289788	0.0248307	-0.0984254	-0.00143927	0.652598	25.5829	2955.32	0.798364	0.693467
25.64	-0.156486	-0.00186905	0.02895	-0.03181	-0.103345	-0.00144066	0.665502	26.4108	2955.19	-1.64339	-5.544
25.66	-0.15507	-0.00322196	0.02895	0.0840153	-0.0676455	0	0.566262	22.0991	2955.1	2.14542	4.61237
25.68	-0.156049	-0.00519112	0.0288984	-0.0598605	-0.0984579	-0.00257632	0.654204	26.0477	2955.05	-2.5033	-7.83961
25.7	-0.154255	-0.00614208	0.0288282	0.106778	-0.0475482	-0.00351109	0.509715	20.158	2954.88	2.27383	6.1533
25.72	-0.155003	-0.00790248	0.028793	-0.0459857	-0.0880198	-0.00175871	0.623388	24.6565	2954.85	-1.93428	-7.33125
25.74	-0.153474	-0.0087253	0.028791	0.0908015	-0.0411411	-0.000103563	0.492723	19.5884	2954.82	1.97911	5.84184
25.76	-0.154267	-0.010309	0.0288096	-0.0486347	-0.0791868	0.000931416	0.599124	23.6094	2954.89	-1.81403	-7.53146
25.78	-0.152994	-0.0109285	0.0287765	0.075553	-0.0309741	-0.00165626	0.465446	18.6869	2954.86	1.55372	5.78838
25.8	-0.153585	-0.0123227	0.0287951	-0.0365518	-0.0697084	0.000931881	0.571932	22.4278	2954.84	-1.30094	-6.51161
25.82	-0.152591	-0.0128997	0.0287848	0.0588236	-0.0288499	-0.000517629	0.458869	18.4638	2954.97	1.16359	5.28361
25.84	-0.15303	-0.0141857	0.0288199	-0.0273138	-0.0643001	0.00175927	0.555685	21.7371	2954.93	-0.910227	-5.10223
25.86	-0.152325	-0.0148408	0.0288241	0.041465	-0.0327555	0.000206847	0.468517	18.6913	2955.01	0.813666	4.25627
25.88	-0.152658	-0.0160757	0.0288695	-0.0209753	-0.0617435	0.00227317	0.547045	21.331	2954.93	-0.624471	-4.04651
25.9	-0.152176	-0.0168071	0.0288964	0.0280956	-0.0365713	0.00134157	0.476818	18.8793	2954.87	0.59223	3.07426
25.92	-0.152468	-0.0179827	0.0289149	-0.0183949	-0.0587787	0.000928063	0.536729	20.876	2954.94	-0.417892	-3.75038
25.94	-0.152164	-0.0186911	0.0289561	0.0174637	-0.0354197	0.00206018	0.472127	18.6794	2954.88	0.433352	2.14661
25.96	-0.15245	-0.019716	0.0290014	-0.0179801	-0.0512495	0.00226283	0.514462	20.041	2954.77	-0.216447	-3.74725
25.98	-0.152365	-0.020288	0.0290425	0.00432428	-0.0285974	0.00205403	0.452018	18.0543	2954.68	0.348423	0.929746
26	-0.152743	-0.0210165	0.0290507	-0.0233612	-0.0364231	0.000410527	0.471405	18.6449	2954.63	0.0391283	-4.81281
26.02	-0.15307	-0.0211603	0.029065	-0.0202656	-0.00719009	0.000717957	0.391263	16.5264	2954.8	0.602235	-3.7338
26.04	-0.153954	-0.0208641	0.0290835	-0.0535314	0.0148091	0.000922661	0.330672	15.4855	2954.93	-0.363456	-7.82865
26.06	-0.154354	-0.0195794	0.0290794	-0.0242928	0.0642356	-0.000204984	0.193363	13.6348	2954.94	0.805936	-3.15743
26.08	-0.155525	-0.0179217	0.0290896	-0.0704621	0.0828819	0.000512414	0.142513	13.6805	2955.06	-2.64693	-7.8395
26.1	-0.153765	-0.0152883	0.0290384	0.105599	0.131672	-0.00256384	0.00334248	13.3403	2955.24	1.71692	7.97096
26.12	-0.153946	-0.0137248	0.0290363	-0.0111413	0.0781727	-0.000102632	0.152671	13.2342	2955.36	1.26641	3.31728
26.14	-0.155399	-0.0126278	0.0290466	-0.0874767	0.0548505	0.000513159	0.217724	14.1142	2955.42	-2.70544	-7.94802
26.16	-0.153854	-0.0105371	0.0290137	0.0925477	0.104536	-0.00164276	0.0768638	12.8499	2955.5	1.4802	7.94345
26.18	-0.153997	-0.00951499	0.0290178	-0.0089449	0.0511055	0.00020545	0.225922	13.6263	2955.56	1.2952	3.15364
26.2	-0.155439	-0.00893443	0.0290384	-0.0869555	0.0290281	0.00102678	0.288302	14.8752	2955.61	-2.32392	-7.96405
26.22	-0.154293	-0.00736125	0.029024	0.0685504	0.0786588	-0.000718702	0.148243	12.8996	2955.62	1.42616	7.84921
26.24	-0.154774	-0.00684997	0.0290343	-0.0293198	0.0255641	0.000513438	0.296503	14.6022	2955.6	0.283546	-4.82716
26.26	-0.155467	-0.00575133	0.0290445	-0.0419603	0.054932	0.000513159	0.216448	13.7998	2955.59	-0.893577	-6.74528
26.28	-0.15511	-0.00382171	0.0290466	0.0212669	0.0964813	0.000102632	0.101356	13.0783	2955.59	2.20188	7.66001
26.3	-0.157217	-0.00293299	0.0290384	-0.126786	0.0444359	-0.000410527	0.245338	14.8261	2955.58	-3.23778	-7.97913
26.32	-0.155745	-0.00104691	0.0290302	0.088119	0.094304	-0.00041062	0.107047	12.9419	2955.57	1.24501	7.95151
26.34	-0.15571	-0.00022802	0.0290137	0.00171007	0.0409445	-0.000821613	0.255693	14.0596	2955.56	1.10734	5.91035
26.36	-0.156947	-0.000183204	0.0290199	-0.0747917	0.00224081	0.000308175	0.362324	16.1874	2955.57	-1.91795	-7.94367
26.38	-0.156027	0.000891125	0.0290486	0.0548737	0.0537165	0.00143722	0.221099	13.5169	2955.49	0.993875	7.76524
26.4	-0.156378	0.000941302	0.0290609	-0.0216165	0.00250881	0.000615511	0.362121	15.8173	2955.48	0.0603293	-1.75948
26.42	-0.156683	0.00120584	0.0290794	-0.0187959	0.0132271	0.000922754	0.333528	15.3159	2955.53	0.247808	-0.257176
26.44	-0.157163	0.00149691	0.0290876	-0.0293021	0.0145531	0.000409968	0.333636	15.3845	2955.44	-0.219022	-4.07692
26.46	-0.15731	0.00230849	0.0290999	-0.0092206	0.0405791	0.000614673	0.258909	14.2566	2955.4	0.767243	4.21233
26.48	-0.158193	0.00256145	0.029104	-0.053483	0.012648	0.000204891	0.336804	15.7265	2955.47	-1.37275	-7.64827
26.5	-0.157509	0.00379408	0.029106	0.0406937	0.0616314	0.000102445	0.200755	13.5972	2955.51	1.27568	7.75817
26.52	-0.158284	0.00400155	0.0291163	-0.0469869	0.0103736	0.000511948	0.34408	15.8747	2955.56	-1.12512	-7.31629
26.54	-0.157756	0.00516736	0.0291081	0.0313591	0.0582907	-0.000409596	0.210763	13.7574	2955.48	1.27859	7.68012
26.56	-0.158696	0.00533422	0.0290917	-0.0569373	0.00834307	-0.000819378	0.349018	16.0791	2955.46	-1.61487	-7.72629
26.58	-0.157813	0.00650645	0.0290937	0.0526851	0.0586114	0.000102445	0.210206	13.732	2955.53	0.976798	7.8371
26.6	-0.15807	0.00665199	0.0290876	-0.0159884	0.00727691	-0.00030743	0.353554	15.9642	2955.55	-0.0269921	1.53902
26.62	-0.158211	0.00659046	0.0291019	-0.0089857	-0.00307644	0.000717118	0.382431	16.583	2955.6	-0.0810157	3.3248
26.64	-0.158177	0.00608319	0.0291204	0.00135759	-0.0253635	0.000921544	0.444053	18.0808	2955.61	-0.319284	4.30905
26.66	-0.157888	0.00501267	0.0291715	0.0165918	-0.0535261	0.00255667	0.521356	20.3032	2955.65	-0.0577094	4.07995
26.68	-0.157625	0.00340878	0.0292287	0.0149517	-0.0801942	0.00285814	0.59472	22.918	2955.61	0.178672	1.86849
26.7	-0.157639	0.00157081	0.0292531	-0.00169173	-0.0918985	0.0012232	0.627972	24.2949	2955.53	-0.324855	-0.550311
26.72	-0.157214	-0.000196698	0.0293	0.0246723	-0.0883756	0.00234162	0.619633	23.8479	2955.39	0.749054	1.17917
26.74	-0.15768	-0.00212923	0.0293447	-0.02878	-0.0966265	0.00223638	0.641086	25.0043	2955.26	-1.28355	-5.22341
26.76	-0.156661	-0.00338384	0.0293508	0.0604364	-0.0627308	0.000304636	0.548463	21.0755	2955.17	1.60496	3.96524
26.78	-0.157456	-0.00517661	0.0293711	-0.0484494	-0.0896382	0.00101523	0.623538	24.3479	2955.26	-1.84157	-7.50993
26.8	-0.156164	-0.00600733	0.0293751	0.0769019	-0.0415363	0.000202935	0.48808	19.1317	2955.16	1.75675	5.48961
26.82	-0.156868	-0.00757676	0.0294096	-0.0429478	-0.0784715	0.00172397	0.592414	23.0699	2955.21	-1.45506	-7.19103
26.84	-0.155899	-0.0082473	0.029438	0.0575574	-0.0335267	0.00141822	0.466691	18.5301	2955.25	1.24508	5.18324
26.86	-0.156377	-0.00962717	0.0294906	-0.0293302	-0.0689935	0.00263015	0.566003	22.0202	2955.24	-0.884848	-5.46772
26.88	-0.155802	-0.0103357	0.0295431	0.0340223	-0.0354279	0.00262558	0.472249	18.7444	2955.2	0.735842	3.9951
26.9	-0.156122	-0.0115856	0.0296458	-0.019762	-0.0624928	0.00513652	0.546644	21.2584	2955.18	-0.448268	-3.77046
26.92	-0.155815	-0.0123679	0.02968	0.0179357	-0.0391183	0.00170823	0.483097	19.0489	2955.24	0.450489	2.53123
26.94	-0.156127	-0.0135197	0.0297201	-0.0191655	-0.057587	0.00200719	0.532731	20.7454	2955.29	-0.296351	-3.75759
26.96	-0.155981	-0.0141991	0.0297963	0.00837233	-0.0339687	0.00380622	0.467914	18.5978	2955.17	0.388575	1.65618
26.98	-0.156367	-0.0151332	0.0298602	-0.0235588	-0.0467088	0.0031977	0.501076	19.6857	2955.18	-0.0894308	-4.70914
27	-0.156505	-0.0154932	0.02992	-0.0085964	-0.0179968	0.00299159	0.422874	17.4195	2955.23	0.551931	-0.62397
27.02	-0.157141	-0.0158149	0.0299818	-0.0384031	-0.0160855	0.0030851	0.418612	17.4623	2955.27	0.149484	-7.07053
27.04	-0.157745	-0.0152614	0.0300453	-0.0364356	0.0276739	0.00317795	0.297457	15.1326	2955.33	0.436011	-6.71473
27.06	-0.158629	-0.0138766	0.0301068	-0.0531435	0.0692382	0.00307225	0.183266	14.1353	2955.42	-1.47817	-7.58404
27.08	-0.157732	-0.0115522	0.0301364	0.053812	0.11622	0.00148434	0.0510968	13.5372	2955.51	2.80304	7.85965
27.1	-0.159954	-0.0102806	0.0302214	-0.133393	0.0635827	0.00424702	0.200515	14.9606	2955.57	-3.27502	-7.98256
27.12	-0.158525	-0.00801778	0.030247	0.0856867	0.11314	0.00128159	0.0586847	13.3798	2955.62	1.96843	7.94133
27.14	-0.159311	-0.00682304	0.0302962	-0.0472445	0.0597368	0.00246167	0.207543	14.2404	2955.65	-1.08412	-7.25821
27.16	-0.158833	-0.00471891	0.0303316	0.0286726	0.105207	0.00176989	0.082733	13.5099	2955.67	2.66889	7.73103
27.18	-0.161416	-0.00364287	0.0304298	-0.155	0.0538016	0.00490556	0.223269	15.3442	2955.57	-3.1807	-7.98955
27.2	-0.160361	-0.00152628	0.0304943	0.0632459	0.10583	0.00322899	0.0803356	13.3583	2955.59	2.34057	7.91139
27.22	-0.162039	-0.000437899	0.0305744	-0.100695	0.0544192	0.00400236	0.221728	14.7197	2955.64	-3.28011	-7.94381
27.24	-0.0987696	0.00168887	0.0305373	0.123868	0.106338	-0.00185343	0.0794588	13.2266	2955.67	1.13962	7.97988
27.26	-0.0981639	0.00277052	0.0304278	0.0363739	0.0540826	-0.0054759	0.22235	13.8234	2955.67	1.57418	7.56072
27.28	-0.0994248	0.00285956	0.0303375	-0.0755838	0.00445169	-0.00451282	0.357045	16.3779	2955.69	-1.85258	-7.94363
27.3	-0.0985978	0.00398075	0.0302549	0.0496943	0.0560596	-0.00413219	0.216564	13.7512	2955.63	1.3522	7.73106
27.32	-0.0991669	0.00409082	0.0301918	-0.0340088	0.00550337	-0.00315588	0.357184	16.1483	2955.61	-0.149617	-5.70139
27.34	-0.0995689	0.00493638	0.0301424	-0.0240052	0.0422783	-0.00247015	0.256624	14.5542	2955.6	0.287945	-1.23137
27.36	-0.100196	0.00593974	0.0301087	-0.0374986	0.0501681	-0.00168206	0.235421	14.4704	2955.6	-0.821584	-5.46423
27.38	-0.0999417	0.00764535	0.030077	0.0153034	0.0852804	-0.00158474	0.139951	13.648	2955.57	1.90925	7.63167
27.4	-0.10169	0.00836539	0.0301008	-0.104736	0.036002	0.00118874	0.275585	15.5588	2955.42	-3.3833	-7.9448
27.42	-0.0996757	0.0101408	0.0300929	0.120898	0.0887705	-0.000396185	0.133926	13.4443	2955.3	0.879039	7.98022
27.44	-0.0985715	0.0108881	0.0300969	0.0664005	0.0373643	0.000198092	0.274345	14.5823	2955.2	0.736184	7.8079
27.46	-0.0982206	0.0106252	0.0300869	0.021262	-0.0131461	-0.000495277	0.411874	17.3531	2955.32	0.181007	6.39862
27.48	-0.0980457	0.00953386	0.0300671	0.0107767	-0.0545654	-0.00099102	0.526328	20.7112	2955.47	-0.143238	3.83845
27.5	-0.0977412	0.00795422	0.030077	0.018587	-0.0789817	0.00049565	0.593755	23.0871	2955.44	0.328641	2.48309
27.52	-0.0978344	0.0060486	0.030081	-0.0052702	-0.0952814	0.000198185	0.638865	25.0546	2955.43	-0.400449	-0.871194
27.54	-0.0974243	0.00427014	0.0300969	0.024944	-0.0889226	0.000792462	0.625127	24.283	2955.33	0.74909	1.54058
27.56	-0.0978859	0.00228678	0.0301206	-0.0273829	-0.099168	0.001188	0.649221	25.6863	2955.27	-1.17555	-4.89384
27.58	-0.0970778	0.000953615	0.0301424	0.0487553	-0.0666584	0.00108816	0.563478	21.8425	2955.23	1.31017	3.62541
