# t	yaw	pitch	roll	yaw_velocity	pitch_velocity	roll_velocity	wheel_velocity	X	Y	T	V	drive_imp	wheel_imp
0.01	0.0325971	-2.16206e-06	0.0325976	1.79521e-07	-0.000216206	3.25976	0.000622112	-3.11054e-06	-3.32644e-07	0.0201075	178.704	-0.1	0.2
0.02	-0.0268942	-0.00209989	0.0326086	0.570291	-0.209773	0.0010971	0.513953	-0.00257288	-1.97461e-06	0.100397	178.665	-0.1	0.2
0.03	-0.0160311	-0.00631553	0.0326305	1.08633	-0.421564	0.00219308	1.03379	-0.0077348	1.7181e-05	0.382604	178.653	-0.1	0
0.04	0.0644624	-0.0106117	0.0327218	1.52986	-0.429614	0.00912212	1.04547	-0.0130087	-3.66244e-05	0.509639	178.656	-0.1	0
0.05	0.0836299	-0.0151173	0.0327509	1.91658	-0.450567	0.00291392	0.996365	-0.0185617	0.000125852	0.682972	178.657	-0.1	0
0.06	0.106579	-0.0196448	0.0327636	2.29467	-0.452743	0.00127368	1.10593	-0.0240956	0.000626916	0.907349	178.643	-0.1	-0.2
0.07	0.13284	-0.022176	0.0332871	2.62584	-0.253127	0.0523493	0.70019	-0.0271884	0.000993658	0.922839	178.627	-0.1	-0.2
0.08	0.162046	-0.0228329	0.0339609	2.92028	-0.0656897	0.0673745	0.257087	-0.0280018	0.00126133	1.08943	178.618	0	0
0.09	0.184176	-0.0238296	0.0329469	2.2128	-0.0996629	-0.101397	0.25447	-0.0291633	0.00218548	0.966679	178.597	-0.1	0
0.1	0.209568	-0.0249836	0.0335369	2.53896	-0.115403	0.0590023	0.384232	-0.0305223	0.00277829	1.27081	178.585	0	0
0.11	0.228619	-0.0265464	0.0337001	1.90477	-0.156281	0.0163145	0.374356	-0.0323116	0.00374696	1.18116	178.568	-0.1	0
0.12	0.251255	-0.0284866	0.0343136	2.26308	-0.194019	0.061357	0.363467	-0.0346514	0.00452556	1.51977	178.561	-0.1	-0.2
0.13	0.277368	-0.0284686	0.0348806	2.61121	0.00180081	0.0566922	0.00153202	-0.0345656	0.00495336	1.8294	178.567	0	0
0.14	0.29681	-0.0285528	0.0352799	1.94395	-0.00841804	0.039937	0.129419	-0.0345589	0.0053276	1.71628	178.578	0	0
0.15	0.31055	-0.0289474	0.035425	1.37376	-0.0394652	0.0145026	0.0821831	-0.034884	0.00589647	1.64851	178.586	-0.1	-0.2
0.16	0.328723	-0.0274114	0.0358549	1.81844	0.153601	0.0429902	-0.377947	-0.0329812	0.00567935	2.06389	178.596	0	-0.2
0.17	0.341342	-0.0240252	0.0360406	1.26463	0.33862	0.0185747	-0.835302	-0.0288721	0.00482686	2.15337	178.611	0	0
0.18	0.348931	-0.0207971	0.0362632	0.761532	0.322809	0.0222627	-0.746849	-0.0250002	0.00368964	2.09655	178.627	0	0.2
0.19	0.352	-0.019884	0.0362961	0.307799	0.0913106	0.00328645	-0.243385	-0.0238124	0.00340734	1.9295	178.635	-0.1	0
0.2	0.360299	-0.0190622	0.0364829	0.8306	0.0821792	0.0186767	-0.199458	-0.0227639	0.00310516	2.29609	178.637	-0.1	0
0.21	0.373369	-0.0183476	0.0364125	1.30767	0.071466	-0.00703335	-0.160445	-0.0217617	0.00312083	2.71484	178.635	-0.1	0
0.22	0.390723	-0.0176923	0.0369118	1.73566	0.065528	0.0499226	-0.084941	-0.0209432	0.0028035	3.17767	178.634	0	0
0.23	0.402434	-0.0172322	0.0368584	1.17146	0.0460058	-0.00533387	-0.0794105	-0.0202366	0.00284884	3.1109	178.634	-0.1	0
0.24	0.418648	-0.016911	0.0374473	1.62168	0.0321185	0.0588916	-0.0604872	-0.019824	0.00263457	3.60135	178.635	0	0
0.25	0.429359	-0.0167128	0.0373996	1.07084	0.0198243	-0.00477917	0.0388602	-0.0194219	0.00273884	3.54191	178.618	-0.1	0
0.26	0.444799	-0.0168307	0.0377218	1.54383	-0.011793	0.0322215	0.0353881	-0.0195009	0.00280516	4.05989	178.608	-0.1	0
0.27	0.464237	-0.0170193	0.037649	1.94287	-0.0188572	-0.00727735	0.177319	-0.0195023	0.00327401	4.62275	178.61	0	0
0.28	0.478079	-0.0176247	0.0379031	1.38347	-0.0605399	0.0254091	0.138165	-0.0200662	0.00370461	4.54342	178.606	-0.1	0
0.29	0.496146	-0.0185056	0.0378732	1.80578	-0.0880959	-0.00298955	0.154615	-0.0208427	0.00455811	5.13497	178.606	-0.1	0
0.3	0.518164	-0.0195716	0.0383519	2.20048	-0.106592	0.0478674	0.223995	-0.0219733	0.00528534	5.76693	178.599	0	0
0.31	0.534069	-0.0209269	0.0382632	1.58892	-0.135532	-0.00887103	0.27245	-0.023249	0.00640466	5.67356	178.596	-0.1	0
0.32	0.554136	-0.0224712	0.0387539	2.00467	-0.154434	0.0490781	0.332591	-0.0248438	0.00747232	6.33231	178.596	-0.1	0
0.33	0.57761	-0.0242287	0.0386075	2.34511	-0.175749	-0.0146426	0.356596	-0.0264269	0.00914709	7.02631	178.596	0	0
0.34	0.595056	-0.0261619	0.0391504	1.74182	-0.193321	0.0542849	0.439991	-0.0283473	0.0105652	6.92323	178.57	-0.1	0
0.35	0.616095	-0.0284064	0.0390238	2.10074	-0.224448	-0.01266	0.469067	-0.030305	0.0126963	7.64977	178.54	-0.1	-0.2
0.36	0.640918	-0.0287963	0.0395549	2.48141	-0.0389883	0.0531111	0.11417	-0.0304618	0.0134593	8.31487	178.52	0	0
0.37	0.659085	-0.0295462	0.0400715	1.81491	-0.0749886	0.0516638	0.23492	-0.0310845	0.0142426	8.18435	178.513	0	0
0.38	0.671581	-0.0307397	0.0402156	1.24736	-0.119358	0.0144064	0.285293	-0.0319168	0.0155238	8.10564	178.51	-0.1	-0.2
0.39	0.688655	-0.0301756	0.0407033	1.70838	0.056419	0.048776	-0.132271	-0.0311518	0.0154391	8.83731	178.508	0	-0.2
0.4	0.70032	-0.0280075	0.0410359	1.17086	0.216807	0.0332609	-0.532815	-0.0288108	0.0141123	8.82199	178.515	0	0
0.41	0.707261	-0.0261861	0.041363	0.69725	0.182137	0.0327054	-0.379347	-0.0269214	0.0127953	8.73799	178.536	0	0
0.42	0.709736	-0.0248413	0.0415241	0.250663	0.134478	0.0161126	-0.350089	-0.0254554	0.0118213	8.67827	178.554	-0.1	0
0.43	0.717504	-0.0235972	0.0418716	0.778356	0.124416	0.0347454	-0.18068	-0.024172	0.0108956	9.40435	178.565	0	0
0.44	0.720714	-0.0228403	0.0420619	0.322905	0.0756864	0.0190374	-0.203598	-0.0232973	0.0103525	9.34716	178.576	-0.1	0
0.45	0.729096	-0.0222308	0.0423684	0.839165	0.0609515	0.030648	-0.115568	-0.0226465	0.00992535	10.1099	178.586	-0.1	0
0.46	0.742212	-0.0218248	0.0425286	1.31233	0.0406036	0.0160124	-0.080626	-0.0220557	0.00988168	10.9228	178.595	0	-0.2
0.47	0.75032	-0.0196219	0.0428052	0.81624	0.220286	0.0276685	-0.544993	-0.01983	0.00828716	10.9235	178.605	0	0
0.48	0.753867	-0.0175329	0.043022	0.36046	0.208895	0.0216741	-0.559429	-0.0177848	0.00665682	10.8659	178.592	-0.1	0.2
0.49	0.762707	-0.0174931	0.0434152	0.884055	0.00398215	0.0393178	-0.0215386	-0.0176846	0.00661239	11.6122	178.584	-0.1	0
0.5	0.776414	-0.0174994	0.0438375	1.37127	-0.000631623	0.0422306	-0.0613565	-0.0176335	0.00669935	12.4832	178.585	0	0
0.51	0.785019	-0.0175046	0.0442342	0.860467	-0.000513718	0.0396721	-0.00929473	-0.0175512	0.00669282	12.3974	178.593	-0.1	0
0.52	0.798508	-0.0175596	0.0447128	1.34946	-0.00550468	0.0478618	-0.056695	-0.0175629	0.00678392	13.2938	178.602	0	0
0.53	0.806915	-0.017604	0.0451124	0.840578	-0.00443738	0.0399601	0.000126955	-0.0174959	0.00681006	13.2049	178.608	-0.1	0
0.54	0.820226	-0.0176919	0.0456367	1.33153	-0.00879113	0.0524309	-0.047286	-0.0175442	0.00690805	14.1259	178.611	0	0
0.55	0.828472	-0.017775	0.0460451	0.824293	-0.00830851	0.0408422	0.00859421	-0.0174912	0.006966	14.0345	178.612	-0.1	0
0.56	0.841637	-0.0178993	0.0466114	1.31687	-0.0124309	0.0566296	-0.039468	-0.0175755	0.00707924	14.9804	178.612	0	0
0.57	0.849751	-0.0180231	0.0470317	0.810942	-0.0123788	0.0420246	0.0174072	-0.0175388	0.0071699	14.886	178.612	-0.1	0
0.58	0.862797	-0.0181848	0.0476326	1.30485	-0.0161672	0.0600904	-0.0303178	-0.0176534	0.00730707	15.8567	178.612	0	-0.2
0.59	0.870796	-0.0162718	0.0482124	0.80729	0.191301	0.0579819	-0.491563	-0.0160174	0.00546255	15.8211	178.612	0	0
0.6	0.874229	-0.0145264	0.0485648	0.351894	0.174541	0.0352431	-0.552475	-0.0143781	0.00378377	15.7462	178.611	0	0.2
0.61	0.873512	-0.0148153	0.0489549	-0.0717462	-0.0288948	0.0390105	0.0074431	-0.0144018	0.00381688	15.6198	178.61	-0.1	0
0.62	0.886177	-0.0149377	0.0494144	1.26707	-0.012241	0.0459477	-0.0572137	-0.0143636	0.00398441	16.6105	178.608	0	0
0.63	0.893828	-0.0150198	0.0499652	0.765104	-0.00821119	0.0550814	-0.0119927	-0.0143153	0.00393898	16.5117	178.606	-0.1	0
0.64	0.906458	-0.015102	0.0505348	1.26431	-0.00822041	0.0569597	-0.0922792	-0.0142933	0.00402143	17.5266	178.604	0	0
0.65	0.914083	-0.0151087	0.0510981	0.762765	-0.000665616	0.0563253	-0.0254445	-0.0141593	0.00391052	17.4239	178.602	-0.1	0
0.66	0.926685	-0.0151198	0.0517659	1.26192	-0.0011106	0.0667822	-0.114154	-0.014121	0.00388688	18.4634	178.599	0	0
0.67	0.934289	-0.0150472	0.0523398	0.761003	0.00725705	0.0573944	-0.0431568	-0.0139022	0.00370478	18.3568	178.596	-0.1	0
0.68	0.946867	-0.0149699	0.053082	1.26002	0.00772905	0.0742137	-0.134121	-0.0138239	0.00357067	19.4209	178.593	0	0
0.69	0.954454	-0.0148096	0.0536674	0.759742	0.0160303	0.0585441	-0.0654606	-0.0135178	0.00330674	19.3103	178.59	0	0
0.7	0.957506	-0.0148415	0.0542982	0.308658	-0.00318466	0.063077	-0.162047	-0.0133681	0.00308114	19.2231	178.586	-0.1	0
0.71	0.965981	-0.0145687	0.0549065	0.849235	0.0272731	0.0608332	-0.0960556	-0.0129614	0.00272902	20.29	178.582	0	0
0.72	0.969833	-0.0144858	0.0555876	0.389406	0.00829166	0.0681113	-0.19557	-0.0127296	0.00238961	20.1957	178.577	-0.1	0
0.73	0.979032	-0.0140756	0.0562393	0.92245	0.0410185	0.0651676	-0.129701	-0.0122264	0.00190643	21.2903	178.572	0	0
0.74	0.983533	-0.0138579	0.0569684	0.455644	0.0217745	0.0729077	-0.237873	-0.0119033	0.00142956	21.1896	178.567	0	0
0.75	0.983813	-0.0135013	0.0575122	0.0320211	0.0356558	0.0543859	-0.16181	-0.0112668	0.000775122	21.1049	178.561	-0.1	0
0.76	0.989744	-0.0129819	0.0581885	0.598322	0.0519416	0.0676267	-0.217997	-0.0107055	1.48845e-05	22.2075	178.556	0	0
0.77	0.991328	-0.0125216	0.0586184	0.165168	0.0460337	0.0429906	-0.266506	-0.0098481	-0.000616611	22.1154	178.552	-0.1	0
0.78	0.998419	-0.0117595	0.0594147	0.715446	0.0762114	0.0796314	-0.257709	-0.0090905	-0.00157915	23.2484	178.546	0	0
0.79	1.00103	-0.0111368	0.0599046	0.270362	0.0622694	0.0489838	-0.363061	-0.00813568	-0.0023734	23.1499	178.54	0	0
0.8	0.999544	-0.0103801	0.0606319	-0.139179	0.0756694	0.0727344	-0.318369	-0.00720217	-0.00358287	23.0574	178.533	-0.1	0.2
0.81	1.01145	-0.0111628	0.0616426	1.1853	-0.0782727	0.101066	0.156796	-0.00773321	-0.00297998	24.2212	178.526	0	0
0.82	1.01837	-0.0121132	0.0621936	0.690585	-0.0950412	0.0550982	0.0175166	-0.00791345	-0.00209047	24.0916	178.52	0	0
0.83	1.02074	-0.0128822	0.0631113	0.234193	-0.0768986	0.0917703	0.0848378	-0.00815778	-0.00173295	23.9838	178.514	-0.1	0
0.84	1.02858	-0.0135673	0.0638787	0.785923	-0.0685049	0.0767462	-0.0749525	-0.00825504	-0.00114321	25.1595	178.509	0	-0.2
0.85	1.03181	-0.0119679	0.0649097	0.338334	0.159933	0.103093	-0.48068	-0.00693135	-0.00321535	25.0995	178.504	0	0
0.86	1.03101	-0.0105941	0.0656806	-0.0594911	0.137387	0.0770994	-0.634077	-0.00550651	-0.00507645	25.0076	178.496	0	0.2
0.87	1.03398	-0.0108306	0.0667758	0.29832	-0.0236492	0.109518	-0.0473432	-0.00543295	-0.00533302	24.8335	178.488	0	0
0.88	1.03301	-0.0112763	0.0675211	-0.0891863	-0.0445764	0.0745304	-0.206761	-0.00513982	-0.00533025	24.7343	178.481	-0.1	0
0.89	1.04523	-0.0108286	0.06862	1.22436	0.0447705	0.109889	-0.10107	-0.00468799	-0.00590976	25.9483	178.465	0.1	0
0.9	1.04285	-0.0109629	0.0694925	-0.227836	-0.0134251	0.0872456	-0.275256	-0.00422367	-0.0063893	24.5272	178.45	-0.1	0
0.91	1.05378	-0.0101664	0.0706545	1.09845	0.0796502	0.116202	-0.181308	-0.00350978	-0.00737754	25.7335	178.441	0.1	0
0.92	1.05025	-0.0100119	0.0716813	-0.337913	0.0154484	0.102683	-0.374742	-0.00289184	-0.00827418	24.3301	178.428	0	0
0.93	1.0507	-0.00930028	0.0728068	0.0556798	0.0711596	0.112551	-0.275125	-0.0019606	-0.00960858	24.2387	178.419	0	0
0.94	1.0475	-0.00883285	0.0737925	-0.302963	0.0467431	0.098563	-0.396751	-0.00103163	-0.0108016	24.1384	178.403	0	0
0.95	1.0481	-0.00798308	0.0750264	0.0726211	0.0849769	0.123393	-0.303241	3.59856e-05	-0.0122654	24.0454	178.384	0	0
0.96	1.04506	-0.00746009	0.0760602	-0.285828	0.0522992	0.103381	-0.400666	0.00105712	-0.0135007	23.9436	178.363	0	0
0.97	1.04585	-0.00665493	0.0774285	0.0914954	0.0805156	0.136827	-0.277312	0.0020572	-0.0149394	23.8482	178.335	0	0
0.98	1.0429	-0.00631322	0.0785964	-0.278141	0.0341712	0.116788	-0.366996	0.00299887	-0.0159589	23.7449	178.303	0	0
0.99	1.0439	-0.00564313	0.0801025	0.111041	0.0670085	0.150616	-0.232401	0.00385292	-0.0172901	23.6506	178.276	0.1	0
1	1.0316	-0.00597605	0.0811659	-1.21242	-0.0332917	0.106338	-0.308358	0.00473656	-0.0180219	22.3469	178.248	-0.1	0
1.01	1.03388	-0.00560555	0.0826167	0.235966	0.0370505	0.145078	-0.164122	0.00534312	-0.0189802	23.4507	178.235	0.1	0
1.02	1.02267	-0.00625858	0.0837102	-1.10619	-0.0653032	0.109354	-0.22156	0.00603946	-0.0193381	22.1517	178.234	-0.1	0
1.03	1.02593	-0.00613722	0.0852186	0.329625	0.0121356	0.150841	-0.091569	0.00647911	-0.0199688	23.2629	178.233	0.1	0
1.04	1.0156	-0.0069971	0.0864237	-1.02064	-0.085988	0.120508	-0.180534	0.00706261	-0.0200715	21.9701	178.208	-0.1	0
1.05	1.01958	-0.00696801	0.0881406	0.400209	0.00290927	0.171693	-0.0554427	0.00744397	-0.0205436	23.0851	178.178	0.1	0
1.06	1.00989	-0.0080197	0.0893752	-0.95988	-0.105169	0.123457	-0.103272	0.0079541	-0.0204051	21.7958	178.148	0	0
1.07	1.00506	-0.00886245	0.091093	-0.48099	-0.0842748	0.17178	0.0104973	0.00802979	-0.0205183	21.7018	178.131	0	0
1.08	1.00432	-0.00960633	0.0922727	-0.0776093	-0.0743882	0.117967	0.066497	0.0085352	-0.0201476	21.624	178.124	0.1	-0.2
1.09	0.997849	-0.00886706	0.0940697	-0.616745	0.0739276	0.179705	-0.459618	0.00982612	-0.0219409	20.418	178.117	0.1	0
1.1	0.986243	-0.00838399	0.0953755	-1.13453	0.0483069	0.130577	-0.343604	0.0116228	-0.0235285	19.2264	178.084	0	0
1.11	0.979728	-0.00795228	0.097337	-0.62146	0.0431709	0.196148	-0.423816	0.0127267	-0.0250566	19.132	178.055	0.1	0
1.12	0.96803	-0.00772071	0.0988892	-1.14846	0.0231563	0.155225	-0.243556	0.0143484	-0.0264981	17.9873	178.015	0	0
1.13	0.96147	-0.0076532	0.100968	-0.625925	0.00675153	0.207918	-0.395886	0.0152295	-0.0277092	17.8994	177.987	0.1	0
1.14	0.949744	-0.00770582	0.102792	-1.15516	-0.00526211	0.182323	-0.165235	0.0166131	-0.0290003	16.8017	177.946	0.1	0
1.15	0.933644	-0.00867551	0.104766	-1.5746	-0.0969688	0.197469	-0.377052	0.017353	-0.0298335	15.7585	177.919	0	0
1.16	0.922875	-0.00900171	0.106797	-1.06169	-0.0326203	0.203114	-0.122592	0.0184641	-0.0309334	15.6671	177.878	0.1	0
1.17	0.907579	-0.0102282	0.108715	-1.49346	-0.122645	0.191759	-0.360179	0.0192273	-0.0314228	14.6701	177.835	0	0
1.18	0.8976	-0.0108302	0.111074	-0.985061	-0.0602027	0.235868	-0.0817441	0.0199187	-0.0324905	14.5909	177.809	0.1	-0.2
1.19	0.882695	-0.0100391	0.113716	-1.42989	0.0791102	0.264228	-0.633046	0.0217121	-0.0355482	13.7511	177.798	0.1	0
1.2	0.863292	-0.00991348	0.115059	-1.87017	0.0125606	0.134314	-0.694211	0.0243452	-0.0374819	12.8353	177.797	0.1	0
1.21	0.83997	-0.0102329	0.117014	-2.25621	-0.0319393	0.195479	-0.711122	0.0268061	-0.0394731	11.9865	177.759	0	0
1.22	0.822523	-0.00989992	0.119113	-1.68249	0.0332952	0.20995	-0.573131	0.0295501	-0.0417075	11.887	177.704	0.1	0
1.23	0.801012	-0.0103785	0.121362	-2.06166	-0.0478555	0.224856	-0.826355	0.0318678	-0.0436091	11.0896	177.642	0.1	0
1.24	0.775592	-0.010817	0.123587	-2.46649	-0.0438573	0.222478	-0.605745	0.0346958	-0.0459641	10.343	177.57	0	0
1.25	0.756564	-0.0111334	0.125825	-1.80154	-0.0316313	0.223835	-0.918527	0.0371644	-0.0480178	10.2458	177.539	0.1	0
1.26	0.733583	-0.0113556	0.128056	-2.21017	-0.0222243	0.223118	-0.708959	0.0401866	-0.050555	9.5413	177.531	0.1	0
1.27	0.707868	-0.0121179	0.129673	-2.46472	-0.0762329	0.161687	-0.858519	0.0435692	-0.0523407	8.85084	177.5	0.1	0
1.28	0.67874	-0.0131322	0.131985	-2.80504	-0.101422	0.231144	-0.805482	0.0468278	-0.0547017	8.23411	177.467	0.1	0
1.29	0.646606	-0.0146494	0.133218	-3.08597	-0.151724	0.123389	-0.9504	0.0506291	-0.0561975	7.6572	177.437	0	-0.2
1.3	0.620815	-0.0133604	0.135737	-2.40543	0.128896	0.251804	-1.43635	0.0561709	-0.0601337	7.84314	177.42	0.1	0
1.31	0.591484	-0.0123378	0.137362	-2.76083	0.102266	0.162581	-1.34984	0.0626038	-0.0633371	7.29698	177.376	0.1	0
1.32	0.559049	-0.011908	0.14014	-3.05172	0.0429758	0.277755	-1.45651	0.068537	-0.0670027	6.8074	177.31	0.1	0
1.33	0.523621	-0.0117884	0.141931	-3.35337	0.0119577	0.179151	-1.36008	0.0751946	-0.069947	6.33761	177.239	0.1	0
1.34	0.485673	-0.0124292	0.144838	-3.57247	-0.064072	0.290653	-1.58063	0.0811561	-0.0732818	5.92833	177.162	0.1	0
1.35	0.445164	-0.013034	0.147243	-3.85393	-0.0604857	0.240472	-1.27274	0.0880662	-0.0764031	5.53276	177.088	0.1	0
1.36	0.402643	-0.0148082	0.149624	-3.98821	-0.177423	0.238153	-1.78178	0.0940707	-0.0791776	5.20303	177.037	0	-0.2
1.37	0.367355	-0.0131696	0.152255	-3.24521	0.163867	0.263126	-1.97514	0.103281	-0.0833804	5.48324	176.98	0.1	0
1.38	0.329652	-0.0122198	0.154041	-3.46067	0.0949794	0.17852	-2.11416	0.112928	-0.0856494	5.14737	176.913	0.1	0
1.39	0.289259	-0.0113841	0.156629	-3.73399	0.0835687	0.25886	-1.98846	0.122844	-0.0888604	4.921	176.854	0.1	0
1.4	0.24771	-0.0111828	0.1582	-3.80624	0.0201292	0.15703	-2.27578	0.132765	-0.0907118	4.68064	176.827	0.1	0
1.41	0.203763	-0.0109599	0.160613	-4.06056	0.0222874	0.241336	-2.07581	0.143306	-0.0930126	4.51472	176.771	0.1	0
1.42	0.15782	-0.0112046	0.163013	-4.24122	-0.0244712	0.239998	-2.13836	0.153922	-0.0951724	4.42521	176.604	0.1	0
1.43	0.110952	-0.0119482	0.163439	-4.28454	-0.0743604	0.0425845	-2.47311	0.164695	-0.0945327	4.3663	176.41	0.1	0
1.44	0.0623032	-0.0127989	0.165148	-4.46808	-0.0850696	0.170955	-2.37369	0.175711	-0.0946174	4.18011	176.343	0.1	0
1.45	0.0121896	-0.0136249	0.166102	-4.62319	-0.0825997	0.0953704	-2.25558	0.187331	-0.0943635	4.16142	176.35	0.1	0
1.46	-0.0391382	-0.0150179	0.168148	-4.71633	-0.139295	0.204633	-2.40632	0.198757	-0.0931763	4.11158	176.335	0.1	-0.2
1.47	-0.092127	-0.0145303	0.170109	-4.80238	0.0487542	0.196069	-2.91539	0.213086	-0.0924273	4.83621	176.3	0.1	0
1.48	-0.145768	-0.0142427	0.170004	-4.85227	0.028759	-0.0104964	-2.99485	0.227225	-0.0888199	4.89069	176.191	0.1	0
1.49	-0.200272	-0.0137652	0.170745	-4.95862	0.0477514	0.074105	-2.82535	0.241805	-0.084767	4.93798	176.151	0.1	0
1.5	-0.255988	-0.0139753	0.172253	-5.02409	-0.0210104	0.150812	-3.172	0.256053	-0.081162	5.1048	176.058	0.1	0
1.51	-0.311719	-0.0138126	0.174627	-5.04929	0.0162735	0.237352	-2.93577	0.270671	-0.0763532	5.18016	176.035	0.1	0
1.52	-0.367641	-0.0143239	0.175142	-5.00493	-0.0511271	0.051488	-3.34032	0.284631	-0.0710571	5.40585	176.072	0.1	0
1.53	-0.423881	-0.0144377	0.174709	-5.06373	-0.0113802	-0.0432566	-3.14737	0.298673	-0.0640949	5.57768	176.077	0.1	0
1.54	-0.48085	-0.0148372	0.174651	-5.11346	-0.0399573	-0.00579506	-3.30722	0.312118	-0.0559756	5.82185	176.039	0.1	0
1.55	-0.538505	-0.0150824	0.174541	-5.1948	-0.0245103	-0.0110149	-3.21041	0.325521	-0.0469793	6.08917	176.047	0.1	0
1.56	-0.597089	-0.0153518	0.174586	-5.28685	-0.0269442	0.00446141	-3.2038	0.338854	-0.0373453	6.39684	176.033	0.1	0
1.57	-0.655825	-0.0157744	0.173595	-5.27387	-0.0422637	-0.0990704	-3.42013	0.351089	-0.0264309	6.75784	176.051	0.1	0
1.58	-0.715328	-0.0166779	0.173668	-5.30968	-0.090348	0.00734925	-3.71187	0.363338	-0.0162528	7.15343	176.101	0.1	0
1.59	-0.775176	-0.017095	0.173405	-5.38397	-0.0417124	-0.026305	-3.42998	0.375679	-0.00495252	7.49009	176.151	0.1	0
1.6	-0.834543	-0.0176735	0.172182	-5.31575	-0.0578487	-0.122374	-3.6099	0.386356	0.00764268	7.8448	176.206	0.1	0
1.61	-0.894772	-0.0181752	0.172194	-5.40886	-0.0501728	0.00128746	-3.56682	0.3971	0.020489	8.24709	176.209	0.1	0
1.62	-0.954938	-0.0185592	0.170715	-5.40952	-0.0383966	-0.147985	-3.55004	0.406654	0.0345201	8.67352	176.236	0.1	0
1.63	-1.01595	-0.0190854	0.169926	-5.48592	-0.0526197	-0.0788406	-3.63619	0.416098	0.0485523	9.18233	176.299	0.1	0
1.64	-1.07715	-0.0191847	0.167935	-5.53135	-0.00993218	-0.199097	-3.5028	0.424453	0.0637917	9.66141	176.317	0.1	0
1.65	-1.13864	-0.0194178	0.166967	-5.5535	-0.023308	-0.0968084	-3.59574	0.432033	0.0792549	10.1469	176.342	0.1	0
1.66	-1.20035	-0.019404	0.165102	-5.58962	0.0013845	-0.186525	-3.54414	0.438349	0.0955225	10.7064	176.415	0.1	0
1.67	-1.262	-0.0196059	0.163654	-5.56079	-0.0201913	-0.144751	-3.78466	0.44427	0.111462	11.2839	176.515	0	0
1.68	-1.31462	-0.0182286	0.163998	-4.6948	0.137725	0.0343531	-3.63719	0.450408	0.12795	10.8282	176.552	0.1	0
1.69	-1.36759	-0.0165846	0.162504	-4.74275	0.164404	-0.149371	-3.55956	0.454595	0.144991	11.3806	176.59	0.1	0
1.7	-1.42192	-0.0149606	0.167783	-4.84884	0.162404	0.527869	-3.68106	0.45844	0.161767	12.0395	176.597	0.1	0
1.71	-1.47651	-0.0133271	0.165012	-4.87208	0.163347	-0.277133	-3.67047	0.461071	0.179082	12.6731	176.633	0.1	0.2
1.72	-1.53182	-0.0136894	0.163177	-5.02679	-0.0362353	-0.183456	-3.11688	0.463668	0.194067	12.5193	176.634	0.1	0
1.73	-1.58822	-0.0135734	0.161369	-5.1771	0.0116056	-0.180812	-2.855	0.464969	0.209698	13.2051	176.642	0.1	0
1.74	-1.64488	-0.0138332	0.159109	-5.16183	-0.0259867	-0.22601	-3.23715	0.465813	0.224705	13.9455	176.688	0	0
1.75	-1.69217	-0.012353	0.156866	-4.26894	0.148028	-0.224277	-3.09358	0.465206	0.240089	13.5176	176.738	0.1	0.2
1.76	-1.74072	-0.0130762	0.156147	-4.45371	-0.0723244	-0.0719309	-2.63972	0.465106	0.252871	13.5652	176.771	0.1	0
1.77	-1.79081	-0.0135286	0.15379	-4.63151	-0.0452346	-0.23564	-2.48766	0.463276	0.265821	14.3501	176.79	0	0
1.78	-1.83235	-0.0128172	0.151187	-3.77482	0.0711342	-0.260317	-2.68182	0.460975	0.278532	14.0287	176.834	0.1	0
1.79	-1.87572	-0.0118388	0.148133	-3.96953	0.0978367	-0.305374	-2.63986	0.457748	0.291322	14.8856	176.872	0.1	0
1.8	-1.92066	-0.010976	0.14562	-4.1189	0.086283	-0.25129	-2.78508	0.453787	0.30375	15.753	176.892	0.1	0.2
1.81	-1.96755	-0.0118967	0.144313	-4.37726	-0.0920639	-0.130755	-2.25781	0.451573	0.314584	16.092	176.932	0	0
1.82	-2.00516	-0.0115421	0.141805	-3.45619	0.0354559	-0.250842	-2.35547	0.447779	0.324791	15.744	177.021	0.1	0
1.83	-2.0453	-0.0109476	0.14067	-3.71923	0.0594471	-0.113477	-2.28133	0.444016	0.335397	16.6696	177.084	0.1	0
1.84	-2.08744	-0.0103893	0.137565	-3.92212	0.0558358	-0.310425	-2.30758	0.439078	0.345596	17.6091	177.105	0	0.2
1.85	-2.12182	-0.0108318	0.13663	-3.21449	-0.0442528	-0.0935063	-1.7866	0.436283	0.354172	16.7976	177.129	0.1	0
1.86	-2.15756	-0.0112767	0.133543	-3.33854	-0.0444872	-0.308786	-1.94027	0.432065	0.361805	17.745	177.139	0	0
1.87	-2.18622	-0.0105431	0.131261	-2.64646	0.0733543	-0.228141	-1.92619	0.427924	0.369932	17.5095	177.212	0.1	0
1.88	-2.21682	-0.0098424	0.128	-2.84222	0.0700728	-0.326133	-1.95546	0.422942	0.377403	18.47	177.31	0.1	0
1.89	-2.2505	-0.00923484	0.125566	-3.15083	0.0607562	-0.243428	-1.9979	0.418165	0.385166	19.4751	177.355	0	0.2
1.9	-2.27698	-0.00965416	0.123904	-2.49467	-0.0419327	-0.166149	-1.43104	0.414999	0.391355	18.8323	177.383	0	0
1.91	-2.29729	-0.00911422	0.121585	-1.89511	0.0539942	-0.231922	-1.32828	0.411092	0.397392	18.6287	177.414	0.1	0
