# t	yaw	pitch	roll	yaw_velocity	pitch_velocity	roll_velocity	wheel_velocity	X	Y	T	V	drive_imp	wheel_imp
21.6	2.64031	-0.0124316	0.0880614	-0.838026	-0.00502365	-0.156856	-4.10988	-5.01538	7.17979	51.505	178.09	0	0
21.61	2.63454	-0.0123518	0.0857311	-0.347297	0.00797911	-0.233029	-4.21564	-5.03358	7.17039	51.3668	178.133	0.1	0
21.62	2.62341	-0.0123659	0.0838911	-0.894336	-0.0014063	-0.184001	-4.13499	-5.0523	7.16145	52.6442	178.199	0	0
21.63	2.61742	-0.0121398	0.0813693	-0.390672	0.0226034	-0.25218	-4.1399	-5.07048	7.15171	52.4757	178.274	0	0
21.64	2.61568	-0.0116431	0.0791124	0.0229988	0.0496719	-0.225689	-4.13402	-5.08878	7.14212	52.3276	178.282	0.1	0
21.65	2.60069	-0.0118696	0.0764873	-1.30835	-0.0226445	-0.26251	-4.15736	-5.10677	7.13229	53.5948	178.28	-0.1	0
21.66	2.60041	-0.0112795	0.0743394	0.147728	0.0590032	-0.21479	-4.11044	-5.1249	7.12241	52.0388	178.309	0	0
21.67	2.5963	-0.010979	0.071948	-0.242324	0.0300511	-0.239141	-4.15678	-5.14274	7.11239	51.8884	178.3	0	0
21.68	2.59624	-0.0103507	0.070141	0.150628	0.062834	-0.1807	-4.08071	-5.16099	7.1026	51.7685	178.318	0	0
21.69	2.59234	-0.0100682	0.0677443	-0.238469	0.0282469	-0.239672	-4.15683	-5.17876	7.09257	51.6104	178.314	-0.1	0
21.7	2.60197	-0.00908345	0.0661178	1.10093	0.0984767	-0.162645	-4.0511	-5.19698	7.08267	50.1761	178.34	0.1	0
21.71	2.59736	-0.00879572	0.0637413	-0.326982	0.0287729	-0.23765	-4.12882	-5.21482	7.07264	51.3474	178.342	-0.1	0
21.72	2.60638	-0.00791219	0.0620438	1.02383	0.0883522	-0.169754	-4.05586	-5.23301	7.06275	49.9198	178.37	0.1	0
21.73	2.6014	-0.00770006	0.0597301	-0.379406	0.0212138	-0.231368	-4.19277	-5.25093	7.053	51.1289	178.428	-0.1	0.2
21.74	2.61043	-0.00901699	0.0578472	0.995974	-0.131694	-0.188285	-3.5827	-5.26691	7.04456	48.9162	178.426	-0.1	0
21.75	2.62421	-0.0103367	0.0559373	1.46325	-0.131972	-0.190989	-3.58228	-5.28263	7.03587	47.5187	178.415	0	0
21.76	2.63284	-0.0117955	0.0542048	0.943478	-0.145881	-0.17326	-3.57569	-5.29854	7.02737	47.3941	178.439	-0.1	0
21.77	2.64632	-0.0132118	0.0525638	1.42058	-0.141629	-0.164095	-3.55863	-5.31439	7.01889	46.0508	178.431	-0.1	0
21.78	2.6642	-0.0146299	0.0514365	1.85629	-0.141805	-0.112726	-3.5346	-5.33035	7.01058	44.778	178.412	0	0
21.79	2.67658	-0.0162375	0.050233	1.30228	-0.160766	-0.120352	-3.56816	-5.34639	7.00251	44.6582	178.429	-0.1	0
21.8	2.69339	-0.0178751	0.0492161	1.74142	-0.163754	-0.101691	-3.55164	-5.36242	6.99458	43.4211	178.432	-0.1	0
21.81	2.71427	-0.0195808	0.0486617	2.14446	-0.170575	-0.0554387	-3.56194	-5.37841	6.98681	42.2468	178.417	0	0
21.82	2.72929	-0.0213586	0.0482359	1.55778	-0.177776	-0.0425834	-3.51261	-5.39465	6.97936	42.1234	178.429	-0.1	0
21.83	2.74852	-0.0231115	0.0478	1.97566	-0.175296	-0.0435866	-3.49864	-5.41089	6.97194	41.014	178.422	0	0
21.84	2.76207	-0.0250362	0.0479109	1.40815	-0.192468	0.0110894	-3.50032	-5.42723	6.96488	40.8964	178.42	-0.1	-0.2
21.85	2.77968	-0.0248966	0.048352	1.82261	0.0139635	0.044103	-4.00051	-5.4459	6.95699	40.5562	178.429	0.1	-0.2
21.86	2.78197	-0.0230315	0.0482606	0.300565	0.186507	-0.00913404	-4.52352	-5.46688	6.94844	42.3513	178.463	0	0
21.87	2.78023	-0.0213547	0.0481592	-0.103466	0.167685	-0.0101421	-4.53257	-5.48775	6.94	42.2594	178.456	-0.1	0
21.88	2.79183	-0.0194531	0.0485476	1.22935	0.190157	0.0388447	-4.43935	-5.50865	6.93149	41.1476	178.466	0.1	0
21.89	2.78902	-0.0179712	0.0484591	-0.209153	0.148191	-0.00885129	-4.48804	-5.5294	6.92329	42.1128	178.503	-0.1	0.2
21.9	2.80006	-0.0183838	0.0491652	1.16673	-0.0412604	0.0706077	-3.92154	-5.54784	6.91622	40.1516	178.533	0	-0.2
21.91	2.80588	-0.0168609	0.0497428	0.656462	0.152287	0.0577554	-4.42043	-5.5686	6.90827	40.906	178.557	0	0
21.92	2.80726	-0.0155083	0.0499688	0.214977	0.135263	0.0226051	-4.43875	-5.58921	6.90025	40.8292	178.527	-0.1	0
21.93	2.81407	-0.0140657	0.0505832	0.757764	0.144259	0.0614371	-4.37757	-5.60981	6.89213	39.7526	178.512	0	0
21.94	2.81638	-0.012801	0.0512135	0.311086	0.126467	0.06303	-4.39622	-5.63033	6.88423	39.6831	178.466	-0.1	0.2
21.95	2.82441	-0.0135281	0.0521847	0.876704	-0.0727071	0.0971187	-3.8666	-5.64856	6.87748	37.8447	178.457	-0.1	0
21.96	2.83723	-0.0143085	0.0530528	1.36013	-0.0780435	0.0868097	-3.94037	-5.66659	6.87069	36.9193	178.483	0	-0.2
21.97	2.84457	-0.0130045	0.0541288	0.825172	0.130404	0.107603	-4.36095	-5.68724	6.86335	37.6761	178.524	0	0
21.98	2.84727	-0.0118497	0.0547444	0.365204	0.115478	0.0615656	-4.35973	-5.70781	6.85599	37.604	178.497	0	0
21.99	2.84582	-0.0108564	0.0559757	-0.0462269	0.0993338	0.123127	-4.34158	-5.72839	6.84888	37.5493	178.462	-0.1	0.2
22	2.85801	-0.0116299	0.0577441	1.3112	-0.0773535	0.176834	-3.82599	-5.74663	6.84282	35.8365	178.46	0	0
22.01	2.86511	-0.0125951	0.0589077	0.808292	-0.0965166	0.116361	-3.82491	-5.76468	6.83651	35.7616	178.434	0	0
22.02	2.86762	-0.0137704	0.0601232	0.355536	-0.117537	0.121554	-3.88271	-5.78261	6.83021	35.7443	178.423	-0.1	0
22.03	2.87545	-0.0147246	0.0619196	0.889752	-0.0954206	0.179644	-3.78782	-5.80068	6.82408	34.8495	178.385	0	-0.2
22.04	2.87827	-0.0137458	0.0636973	0.411951	0.09788	0.177768	-4.30548	-5.82126	6.81746	35.6461	178.371	0	0
22.05	2.8769	-0.0130294	0.0648637	0.000932187	0.0716482	0.116637	-4.33344	-5.8416	6.8107	35.6154	178.32	0	0
22.06	2.87169	-0.0124346	0.0666703	-0.379296	0.0594805	0.180665	-4.24824	-5.86206	6.80419	35.5567	178.285	-0.1	0
22.07	2.88018	-0.0116519	0.0683518	1.00129	0.0782612	0.168141	-4.39548	-5.88208	6.79739	34.7408	178.302	0.1	0
22.08	2.87431	-0.0111691	0.069992	-0.430282	0.0482879	0.164024	-4.25626	-5.90247	6.79096	35.5532	178.345	0	0
22.09	2.87285	-0.0106988	0.0713058	0.0177888	0.047027	0.131385	-4.29842	-5.92255	6.78408	35.5138	178.388	0	0
22.1	2.86756	-0.0103749	0.0728281	-0.360295	0.0323912	0.15223	-4.25903	-5.94262	6.77712	35.4547	178.363	0	0
22.11	2.86636	-0.00980539	0.0745878	0.0522751	0.0569503	0.175962	-4.17513	-5.96285	6.77023	35.4273	178.341	0	0
22.12	2.86123	-0.00965597	0.0774123	-0.329574	0.014942	0.282453	-4.19248	-5.98316	6.76361	35.4044	178.277	0	0
22.13	2.8602	-0.00936085	0.0787685	0.0912586	0.029512	0.13562	-4.27222	-6.00293	6.75659	35.3559	178.228	0.1	0
22.14	2.84584	-0.00962547	0.0799026	-1.23481	-0.0264627	0.113414	-4.22825	-6.02286	6.74976	36.2306	178.232	-0.1	0
22.15	2.84614	-0.00930872	0.0810717	0.234807	0.0316754	0.116911	-4.25809	-6.04257	6.74239	35.3465	178.269	0.1	0
22.16	2.83296	-0.00965938	0.0820179	-1.10746	-0.0350664	0.0946157	-4.24626	-6.06231	6.73521	36.1971	178.298	-0.1	0
22.17	2.83411	-0.00921532	0.0836824	0.324391	0.0444062	0.16645	-4.16299	-6.08218	6.72779	35.2822	178.267	0.1	0
22.18	2.82183	-0.00975057	0.0849802	-1.00304	-0.0535253	0.129779	-4.28854	-6.10172	6.72063	36.112	178.241	-0.1	0
22.19	2.82378	-0.00925666	0.08678	0.413614	0.0493917	0.179979	-4.10443	-6.12165	6.71324	35.2358	178.233	0.1	0
22.2	2.8123	-0.00990352	0.0880349	-0.907938	-0.0646861	0.125496	-4.30665	-6.1411	6.70611	36.071	178.243	0	0
22.21	2.80544	-0.0100407	0.0895727	-0.451919	-0.0137158	0.153771	-4.12054	-6.16083	6.69853	36.0198	178.197	0.1	0
22.22	2.79354	-0.0108527	0.0907174	-0.936353	-0.0812038	0.114478	-4.33733	-6.18004	6.69099	36.8824	178.165	0	0
22.23	2.78631	-0.0110823	0.0919253	-0.477978	-0.0229566	0.120785	-4.12426	-6.19967	6.68329	36.8377	178.1	0.1	0
22.24	2.77382	-0.012045	0.0928884	-0.986725	-0.0962688	0.0963099	-4.29964	-6.21865	6.67531	37.6895	178.054	0	0
22.25	2.76603	-0.0124149	0.0944004	-0.524492	-0.0369904	0.151199	-4.12144	-6.23823	6.66756	37.6705	178.057	0.1	0
22.26	2.7536	-0.0134814	0.0948942	-0.968697	-0.106651	0.0493832	-4.346	-6.25708	6.65934	38.6023	178.09	0	-0.2
22.27	2.7456	-0.0119796	0.0961528	-0.501527	0.150178	0.125861	-4.69104	-6.27872	6.65039	39.4408	178.124	0.1	0
22.28	2.73242	-0.0108252	0.0964918	-1.01387	0.11544	0.0339009	-4.67954	-6.29992	6.64036	40.3581	178.092	0.1	0
22.29	2.71472	-0.010096	0.0968987	-1.46154	0.0729186	0.0406854	-4.70293	-6.32092	6.63027	41.3074	178.075	0	0
22.3	2.70231	-0.00889538	0.0972836	-0.936776	0.120064	0.0384904	-4.63359	-6.34191	6.61984	41.2205	178.017	0.1	0
22.31	2.6855	-0.00830715	0.0974932	-1.36305	0.0588232	0.0209644	-4.79879	-6.36263	6.60967	42.2075	178.001	0	0
22.32	2.67377	-0.00701397	0.0983255	-0.868702	0.129318	0.0832304	-4.57219	-6.38372	6.59919	42.1007	177.961	0.1	0
22.33	2.6572	-0.00653389	0.0982915	-1.33447	0.0480078	-0.00340044	-4.80278	-6.40402	6.58846	43.0849	177.942	0	0
22.34	2.64577	-0.00535636	0.0987031	-0.834338	0.117753	0.0411555	-4.59994	-6.42473	6.57761	42.9718	177.901	0.1	0.2
22.35	2.62977	-0.00678786	0.0993782	-1.31244	-0.14315	0.0675142	-4.23296	-6.44328	6.56852	43.1437	177.909	0	0
22.36	2.6192	-0.00759621	0.0987484	-0.779207	-0.0808347	-0.062979	-4.11373	-6.46141	6.55797	43.0493	177.939	0	0
22.37	2.61336	-0.00829244	0.0987907	-0.300234	-0.0696233	0.00423118	-4.24172	-6.47956	6.54804	42.9759	177.993	0.1	0
22.38	2.60213	-0.00905319	0.0980982	-0.850303	-0.0760753	-0.0692554	-4.07026	-6.49767	6.5373	43.9959	177.994	0	0
22.39	2.5956	-0.00982421	0.0982381	-0.371604	-0.0771021	0.013987	-4.24595	-6.51556	6.52699	43.8918	177.985	0.1	-0.2
22.4	2.5835	-0.00870401	0.0984439	-0.900047	0.112021	0.02058	-4.64672	-6.53603	6.51554	45.8614	178.01	0.1	0
22.41	2.56659	-0.0080244	0.0973891	-1.37667	0.0679608	-0.105479	-4.69406	-6.55553	6.50291	46.934	178.008	0	0
22.42	2.55495	-0.00694624	0.0968241	-0.858998	0.107816	-0.0564978	-4.66535	-6.57511	6.49031	46.7913	177.992	0.1	0
22.43	2.53895	-0.00611754	0.0953849	-1.29713	0.0828701	-0.143923	-4.65799	-6.5944	6.4773	47.9064	178.023	0	0.2
22.44	2.5283	-0.00700541	0.0943447	-0.802032	-0.0887868	-0.104016	-4.17439	-6.61183	6.46608	46.8884	178.01	0	0
22.45	2.52218	-0.00744559	0.0931669	-0.361627	-0.0440182	-0.117785	-4.06169	-6.62895	6.45406	46.7546	178.001	0.1	0
22.46	2.51075	-0.00841639	0.0925253	-0.882986	-0.09708	-0.0641614	-4.24436	-6.64628	6.44284	47.9158	178.035	0	0
22.47	2.50432	-0.00878028	0.0913593	-0.401256	-0.036389	-0.116596	-4.03851	-6.6634	6.43068	47.7636	178.06	0.1	0
22.48	2.49273	-0.00976865	0.0902907	-0.906881	-0.098837	-0.106855	-4.26315	-6.68039	6.41911	48.9327	178.103	0	0
22.49	2.48595	-0.0101157	0.0890548	-0.444342	-0.0347071	-0.123598	-4.0589	-6.6974	6.40679	48.7938	178.11	0	0
22.5	2.48351	-0.0105353	0.0879746	-0.00618205	-0.0419613	-0.108018	-4.24335	-6.71399	6.3947	48.6746	178.102	0.1	0
22.51	2.47534	-0.0110064	0.086694	-0.591645	-0.0471053	-0.128061	-4.07427	-6.73089	6.38238	49.8224	178.074	0	0
22.52	2.47178	-0.0115673	0.0854201	-0.122877	-0.0560958	-0.127391	-4.33945	-6.74739	6.37034	49.7457	178.09	0	0
22.53	2.47225	-0.0114661	0.0845811	0.259378	0.0101207	-0.0838973	-4.06772	-6.76438	6.35796	49.62	178.098	0.1	0
22.54	2.45958	-0.0124464	0.0828424	-1.04431	-0.0980266	-0.173865	-4.28819	-6.78084	6.34578	50.8303	178.139	-0.1	0
22.55	2.46125	-0.0123376	0.0814821	0.368121	0.0108772	-0.13603	-4.08395	-6.79755	6.33319	49.3971	178.131	0.1	0
22.56	2.44937	-0.013237	0.0798204	-0.980916	-0.0899328	-0.166169	-4.24821	-6.81379	6.32072	50.5741	178.126	-0.1	0
22.57	2.4518	-0.013089	0.0787829	0.431321	0.014796	-0.103757	-4.05375	-6.83046	6.30804	49.1865	178.167	0.1	0
22.58	2.44076	-0.0138857	0.0766174	-0.909818	-0.0796661	-0.216543	-4.25384	-6.84665	6.29544	50.3853	178.179	-0.1	0
22.59	2.44398	-0.013799	0.0756599	0.497511	0.00867015	-0.0957564	-4.06845	-6.86322	6.28279	48.9627	178.213	0.1	0
22.6	2.4336	-0.0145692	0.0734083	-0.859325	-0.07702	-0.225163	-4.21995	-6.87917	6.26998	50.1378	178.212	-0.1	0
22.61	2.43738	-0.01455	0.0724495	0.543153	0.00192048	-0.0958726	-4.10037	-6.89552	6.25725	48.7516	178.231	0.1	0
22.62	2.42751	-0.0152444	0.0701274	-0.824308	-0.069444	-0.232216	-4.16964	-6.91131	6.24421	49.9122	178.215	-0.1	0
22.63	2.43176	-0.0153484	0.0690714	0.577732	-0.0104014	-0.105593	-4.14341	-6.92744	6.23147	48.5463	178.237	0	0
22.64	2.43177	-0.0156239	0.0671526	0.145885	-0.0275538	-0.191882	-4.08831	-6.94323	6.21833	48.4251	178.24	0	0
22.65	2.42798	-0.0160933	0.0654687	-0.240625	-0.0469364	-0.168391	-4.1137	-6.95914	6.20542	48.3423	178.274	-0.1	0
22.66	2.43776	-0.016006	0.0640382	1.10696	0.00872947	-0.143052	-4.04817	-6.97489	6.19211	47.0608	178.313	0.1	-0.2
22.67	2.43298	-0.0144333	0.0623965	-0.336648	0.157273	-0.164165	-4.61156	-6.9927	6.17752	49.0509	178.36	0	0.2
22.68	2.43267	-0.0147813	0.0609498	0.088804	-0.0348033	-0.144674	-4.1146	-7.00873	6.1647	48.0898	178.364	-0.1	0
22.69	2.43816	-0.0150917	0.0593926	0.662041	-0.0310368	-0.155715	-4.11522	-7.0243	6.15156	46.7596	178.382	0	0
22.7	2.43927	-0.0154868	0.0577967	0.216823	-0.0395138	-0.159594	-4.0848	-7.04008	6.13859	46.6763	178.365	-0.1	0
22.71	2.44593	-0.0158436	0.0566619	0.767611	-0.0356796	-0.113482	-4.1459	-7.05581	6.1257	45.4558	178.305	0	0
22.72	2.44811	-0.0162167	0.055608	0.312289	-0.037311	-0.105387	-4.02015	-7.0717	6.11277	45.3424	178.298	-0.1	0
22.73	2.45573	-0.0166237	0.05442	0.853043	-0.0406979	-0.118805	-4.0861	-7.0876	6.10013	44.1508	178.286	0	-0.2
22.74	2.45848	-0.0150584	0.0535896	0.372384	0.156527	-0.0830382	-4.5595	-7.10559	6.08594	44.9539	178.318	0	0
22.75	2.45716	-0.0136948	0.0520244	-0.0388734	0.136364	-0.156514	-4.60572	-7.12329	6.07163	44.8805	178.306	-0.1	0.2
22.76	2.46952	-0.0140974	0.0516009	1.31283	-0.040256	-0.0423532	-4.02457	-7.13927	6.05908	42.87	178.298	0	0
22.77	2.47687	-0.0147721	0.0506409	0.81056	-0.0674749	-0.096	-4.10824	-7.155	6.04653	42.8025	178.338	-0.1	0
22.78	2.48913	-0.0152067	0.0500975	1.29616	-0.0434541	-0.0543389	-4.0176	-7.17109	6.03407	41.7556	178.399	0	0
22.79	2.49635	-0.0158437	0.0492294	0.790416	-0.063703	-0.0868078	-4.02423	-7.18707	6.02164	41.656	178.461	-0.1	0
22.8	2.50854	-0.0164198	0.0487817	1.2845	-0.0576161	-0.0447772	-4.02293	-7.20312	6.00933	40.5957	178.453	0	-0.2
22.81	2.51542	-0.0150689	0.0484936	0.760198	0.135092	-0.0288103	-4.52747	-7.22122	5.99556	41.3653	178.433	0	0
22.82	2.5178	-0.0138901	0.048065	0.309715	0.117887	-0.0428565	-4.53002	-7.23928	5.98196	41.2841	178.404	-0.1	0
22.83	2.52557	-0.0127614	0.0478399	0.847212	0.11287	-0.0225071	-4.59762	-7.25731	5.96855	40.2945	178.412	0	0
22.84	2.52874	-0.0115945	0.0476676	0.384296	0.11669	-0.017231	-4.504	-7.27553	5.95512	40.2283	178.389	-0.1	0.2
22.85	2.53758	-0.0124235	0.0477826	0.94461	-0.0829056	0.0114944	-3.99341	-7.29184	5.9434	38.4317	178.392	-0.1	0
22.86	2.55105	-0.0132192	0.0475674	1.40617	-0.0795671	-0.0215121	-3.96167	-7.30808	5.93164	37.5039	178.383	-0.1	0
22.87	2.56888	-0.0140015	0.0481914	1.84205	-0.0782301	0.0623927	-3.9345	-7.32447	5.92016	36.6363	178.352	0	0
22.88	2.58106	-0.0149331	0.0486311	1.28102	-0.0931662	0.0439715	-3.96724	-7.34081	5.90873	36.5738	178.366	-0.1	0
22.89	2.59768	-0.0158557	0.049636	1.72701	-0.0922577	0.100487	-3.94563	-7.35727	5.89763	35.7385	178.374	0	0
22.9	2.60877	-0.0168946	0.0504711	1.17664	-0.103889	0.083511	-3.93656	-7.37382	5.88675	35.6626	178.351	-0.1	-0.2
22.91	2.62408	-0.0157588	0.0519395	1.61273	0.113582	0.146849	-4.42501	-7.39265	5.8747	35.7358	178.356	0.1	0
22.92	2.62452	-0.0149335	0.0526771	0.13085	0.0825254	0.0737585	-4.41649	-7.41142	5.86269	36.4304	178.338	-0.1	0
22.93	2.63053	-0.01407	0.0538936	0.692014	0.0863512	0.121649	-4.40596	-7.43022	5.85091	35.62	178.356	0	0
22.94	2.63209	-0.0134703	0.0549792	0.253581	0.0599674	0.108562	-4.48418	-7.44891	5.83932	35.6167	178.387	-0.1	0
22.95	2.63904	-0.0126089	0.0564816	0.795577	0.0861481	0.150238	-4.35979	-7.46773	5.82761	34.846	178.422	0	0
22.96	2.64145	-0.012023	0.0576976	0.349315	0.0585847	0.121594	-4.42109	-7.48642	5.81612	34.8087	178.448	0	0
22.97	2.63976	-0.0115395	0.0588469	-0.0561097	0.0483525	0.114933	-4.37663	-7.50505	5.80449	34.7843	178.464	-0.1	0
22.98	2.65134	-0.0107865	0.0602481	1.2755	0.0752959	0.140117	-4.39221	-7.52356	5.79282	34.0628	178.434	0.1	0
22.99	2.6484	-0.0104062	0.0614682	-0.16979	0.0380307	0.122011	-4.37895	-7.54217	5.78134	34.7466	178.413	-0.1	0
23	2.65895	-0.00962206	0.0631991	1.18366	0.0784164	0.173093	-4.34835	-7.56084	5.76993	34.0433	178.423	0.1	0
23.01	2.65504	-0.00934411	0.0643763	-0.254848	0.0277952	0.117724	-4.36837	-7.57945	5.7586	34.7181	178.376	-0.1	0
23.02	2.66463	-0.00870773	0.0667669	1.10275	0.0636379	0.239056	-4.38298	-7.59814	5.74756	34.0062	178.328	0.1	0
23.03	2.6598	-0.00849837	0.0683736	-0.331281	0.0209364	0.160667	-4.31952	-7.61676	5.73625	34.6831	178.264	-0.1	0
23.04	2.66854	-0.0079077	0.070738	1.0342	0.0590672	0.236447	-4.36075	-7.63535	5.72517	33.9709	178.202	0.1	0
23.05	2.66308	-0.00779359	0.0722814	-0.374774	0.0114101	0.154332	-4.35929	-7.65394	5.71393	34.6935	178.2	0	0
23.06	2.66174	-0.00753178	0.0744252	0.0428825	0.0261814	0.214385	-4.35118	-7.67264	5.70288	34.6842	178.163	0	0
23.07	2.65675	-0.00757921	0.0759872	-0.309499	-0.00474281	0.156201	-4.41735	-7.69103	5.69168	34.6768	178.165	0	0
23.08	2.65577	-0.0073536	0.0780318	0.094917	0.0225606	0.204458	-4.32243	-7.70972	5.68064	34.656	178.133	0	0
23.09	2.65105	-0.00751233	0.0797412	-0.264546	-0.0158732	0.170937	-4.46259	-7.72801	5.66948	34.6758	178.127	0	0
23.1	2.65025	-0.00719076	0.0820877	0.128077	0.0321578	0.234655	-4.30495	-7.7469	5.65853	34.7035	178.151	0.1	0
23.11	2.63613	-0.00779321	0.0836039	-1.18564	-0.0602455	0.15162	-4.41964	-7.76515	5.6471	35.4377	178.121	-0.1	0
23.12	2.63643	-0.00749833	0.0857902	0.254869	0.0294884	0.218632	-4.31522	-7.78375	5.63574	34.6753	178.104	0.1	0
23.13	2.62347	-0.00820257	0.0871471	-1.05086	-0.0704244	0.135689	-4.47758	-7.8019	5.62433	35.448	178.113	-0.1	0
23.14	2.62469	-0.00788464	0.0899198	0.361658	0.0317929	0.277267	-4.27215	-7.82058	5.61301	34.6683	178.131	0.1	0
23.15	2.61255	-0.00864099	0.0911277	-0.952402	-0.0756349	0.120792	-4.43852	-7.83859	5.6014	35.4114	178.145	0	0
23.16	2.60508	-0.00896551	0.0930438	-0.487446	-0.0324517	0.191604	-4.3113	-7.85686	5.58968	35.3702	178.109	0.1	0
23.17	2.59263	-0.00977356	0.0940659	-0.971207	-0.0808049	0.102214	-4.42007	-7.87465	5.57759	36.1514	178.08	0	0
23.18	2.58488	-0.010202	0.0959179	-0.501074	-0.0428438	0.185195	-4.34092	-7.89287	5.56589	36.1267	178.08	0.1	0
23.19	2.57194	-0.0109864	0.0965116	-1.01173	-0.0784373	0.0593774	-4.34543	-7.91057	5.55331	36.9308	178.032	0	0
23.2	2.56404	-0.0115465	0.0975043	-0.505441	-0.0560138	0.0992633	-4.37099	-7.92807	5.5406	36.8832	178.005	0.1	-0.2
23.21	2.5506	-0.0104174	0.0991208	-1.01757	0.112906	0.161651	-4.86722	-7.94795	5.52684	38.6401	177.958	0.1	0
23.22	2.53294	-0.00958538	0.0995823	-1.43473	0.0832064	0.0461511	-4.83826	-7.96738	5.5124	39.4934	177.954	0.1	0
23.23	2.51119	-0.00916873	0.100064	-1.83532	0.0416656	0.0482067	-4.89841	-7.98645	5.49764	40.3965	177.912	0	0
23.24	2.49497	-0.00832666	0.101371	-1.28479	0.0842068	0.130653	-4.8358	-8.00595	5.48331	40.2833	177.884	0.1	0
23.25	2.47447	-0.00787143	0.101423	-1.70528	0.0455234	0.00524074	-4.87257	-8.02452	5.46794	41.1955	177.838	0	0
23.26	2.45968	-0.00695554	0.101094	-1.13763	0.0915885	-0.0329025	-4.87054	-8.0429	5.45223	41.1153	177.843	0.1	0
23.27	2.44023	-0.00643991	0.1009	-1.5989	0.0515626	-0.0193901	-4.92254	-8.06118	5.4366	42.0473	177.82	0	0.2
23.28	2.42631	-0.00758687	0.101149	-1.08478	-0.114695	0.0248812	-4.40386	-8.07776	5.42269	41.0586	177.735	0	0
23.29	2.41723	-0.00816591	0.100787	-0.607523	-0.0579035	-0.0361897	-4.33431	-8.09395	5.40789	41.0167	177.66	0.1	0
23.3	2.4031	-0.00936787	0.10157	-1.09973	-0.120197	0.0783078	-4.46711	-8.11047	5.39399	41.9184	177.65	0	0
23.31	2.39405	-0.00978328	0.100997	-0.604632	-0.0415402	-0.0572994	-4.3196	-8.12667	5.37889	41.9316	177.707	0.1	0
23.32	2.38008	-0.0108345	0.100726	-1.08121	-0.10512	-0.0271708	-4.52479	-8.143	5.36453	42.9386	177.794	0	0
23.33	2.37166	-0.0112097	0.100924	-0.55821	-0.0375226	0.0198379	-4.09223	-8.15945	5.34968	42.7244	177.931	0.1	0
23.34	2.35816	-0.0124718	0.100136	-1.04432	-0.126211	-0.0788115	-4.41843	-8.17488	5.33482	43.6219	177.976	0	-0.2
23.35	2.34918	-0.0111623	0.0998673	-0.567858	0.130952	-0.026866	-4.83952	-8.19233	5.31805	44.4567	177.98	0.1	0
23.36	2.3353	-0.0101982	0.0985099	-1.06171	0.0964107	-0.135731	-4.81917	-8.20911	5.30068	45.4369	177.999	0.1	0
23.37	2.31699	-0.00956819	0.0972474	-1.50438	0.0629984	-0.126257	-4.87446	-8.22557	5.28317	46.4851	177.977	0	0
23.38	2.3043	-0.00845654	0.0957914	-0.955556	0.111165	-0.145595	-4.83315	-8.24196	5.26549	46.3508	177.985	0.1	0
23.39	2.28704	-0.00756437	0.0943561	-1.41999	0.0892174	-0.143532	-4.79328	-8.25807	5.24744	47.4033	177.974	0	0.2
23.4	2.27525	-0.00846028	0.0936124	-0.907814	-0.089591	-0.0743747	-4.33544	-8.27286	5.23178	46.3391	177.953	0	0
23.41	2.26856	-0.0089366	0.0917537	-0.406572	-0.0476323	-0.185865	-4.3438	-8.28697	5.2154	46.264	177.982	0.1	0
23.42	2.2566	-0.00970814	0.090475	-0.937085	-0.0771537	-0.127871	-4.35479	-8.30134	5.19926	47.3232	177.979	0	0
23.43	2.24969	-0.010048	0.0885035	-0.44355	-0.0339895	-0.197149	-4.32346	-8.31529	5.1826	47.2342	178.012	0	0
23.44	2.24703	-0.0101955	0.0866334	-0.0251588	-0.0147463	-0.187013	-4.35935	-8.3291	5.16599	47.1251	178.031	0.1	0
23.45	2.23874	-0.0105708	0.0852879	-0.598146	-0.0375297	-0.134546	-4.29747	-8.34322	5.14947	48.1777	178.034	0	0
23.46	2.23511	-0.0108947	0.0832692	-0.131295	-0.0323902	-0.201871	-4.46265	-8.35684	5.13291	48.1138	178.073	0	0
23.47	2.23544	-0.0107857	0.0820543	0.247698	0.0109027	-0.121494	-4.30847	-8.37099	5.11635	47.9941	178.103	0.1	0
23.48	2.22242	-0.0115002	0.0798145	-1.08669	-0.07145	-0.22398	-4.39073	-8.38453	5.09965	49.0953	178.099	-0.1	0
23.49	2.22386	-0.011337	0.0784048	0.343467	0.0163195	-0.140966	-4.30421	-8.39847	5.08296	47.7985	178.134	0.1	0
23.5	2.21184	-0.0119793	0.0757324	-1.00425	-0.0642329	-0.267241	-4.3884	-8.41182	5.06616	48.8947	178.139	-0.1	0
23.51	2.21415	-0.0119057	0.0744773	0.414909	0.00735894	-0.12551	-4.34143	-8.42548	5.04946	47.5857	178.137	0.1	0
23.52	2.20287	-0.012394	0.0721765	-0.951884	-0.0488314	-0.230084	-4.2907	-8.43869	5.03244	48.6598	178.132	-0.1	0
23.53	2.20604	-0.012297	0.070192	0.482421	0.00969926	-0.198447	-4.3263	-8.45202	5.01551	47.4087	178.18	0	0
23.54	2.20511	-0.0123907	0.0679851	0.0643527	-0.0093637	-0.220689	-4.29489	-8.46509	4.99844	47.2989	178.213	0	0
23.55	2.20048	-0.0126192	0.0656879	-0.31605	-0.0228495	-0.229719	-4.30407	-8.47823	4.98144	47.2246	178.262	-0.1	0
