# t	yaw	pitch	roll	yaw_velocity	pitch_velocity	roll_velocity	wheel_velocity	T	V	drive_imp	wheel_imp
10.28	-0.240389	-0.00396055	0.0303199	-0.21548	-0.00811985	-0.000982732	0.397103	18.0525	2955.24	-5.8904	0.071352
10.3	-0.237537	-0.00414651	0.030312	0.171246	-0.00929786	-0.000393298	0.406284	17.4171	2955.35	5.90449	-0.602543
10.32	-0.241111	-0.00427733	0.0303041	-0.214292	-0.00654142	-0.000393391	0.393204	17.9631	2955.29	-5.88999	0.0797223
10.34	-0.238242	-0.00440196	0.0302707	0.172245	-0.00623127	-0.00167303	0.395956	17.1635	2955.22	5.9045	-0.594718
10.36	-0.241834	-0.00445436	0.030249	-0.215366	-0.00261976	-0.00108359	0.388947	17.7291	2955.14	-5.89307	0.147714
10.38	-0.238975	-0.00454461	0.030251	0.171665	-0.00451277	9.85339e-05	0.393039	17.0538	2955.07	5.90388	-0.604181
10.4	-0.242577	-0.00456963	0.0302411	-0.215956	-0.00125072	-0.00049267	0.383759	17.6251	2955.01	-5.89369	0.128077
10.42	-0.239727	-0.00462699	0.030249	0.171082	-0.00286822	0.000394136	0.388557	16.9361	2954.96	5.9034	-0.624851
10.44	-0.243338	-0.00461715	0.0302431	-0.216514	0.000492088	-0.000295602	0.378689	17.5075	2954.93	-5.89455	0.1254
10.46	-0.240498	-0.00461688	0.030249	0.170546	1.34576e-05	0.000295602	0.379506	16.7012	2954.97	5.90279	-0.644089
10.48	-0.244117	-0.00452267	0.030249	-0.217005	0.00471035	0	0.365849	17.1722	2955.02	-5.89601	0.140268
10.5	-0.241282	-0.00444431	0.03031	0.170222	0.00391796	0.00305166	0.372391	16.442	2955.02	5.90168	-0.607561
10.52	-0.244908	-0.00431063	0.0303768	-0.217492	0.00668415	0.00333982	0.356516	17.0053	2955.02	-5.89621	0.11234
10.54	-0.242076	-0.00420906	0.0304572	0.169988	0.00507869	0.00401782	0.35679	16.265	2955.01	5.90259	-0.709399
10.56	-0.245715	-0.0040125	0.0305334	-0.218307	0.00982773	0.003812	0.346989	16.803	2955.01	-5.8973	0.116589
10.58	-0.242901	-0.00383881	0.0305549	0.168907	0.00868439	0.00107344	0.354287	16.0989	2955.11	5.90086	-0.653239
10.6	-0.307718	-0.00361154	0.0305978	-0.216716	0.0113639	0.00214465	0.340818	16.7091	2955.18	-5.89658	0.157814
10.62	-0.304877	-0.00340033	0.0305783	0.170441	0.0105605	-0.000974536	0.352453	16.0318	2955.15	5.90075	-0.544503
10.64	-0.308454	-0.00314893	0.03051	-0.2146	0.0125699	-0.00341553	0.337556	16.6384	2955.02	-5.89603	0.242436
10.66	-0.305579	-0.00291074	0.0304591	0.172428	0.0119095	-0.00254214	0.341059	15.8778	2955.03	5.90163	-0.499538
10.68	-0.309162	-0.00260376	0.03042	-0.215041	0.0153491	-0.00195848	0.335169	16.4734	2955.03	-5.89825	0.350669
10.7	-0.30629	-0.00234695	0.0303807	0.172258	0.0128405	-0.0019609	0.34175	15.828	2955.02	5.90081	-0.429649
10.72	-0.309844	-0.00203475	0.0303375	-0.213301	0.0156098	-0.00216002	0.339978	16.4837	2955.16	-5.89845	0.482355
10.74	-0.306966	-0.00181771	0.0303002	0.172596	0.0108518	-0.00186795	0.342687	15.9101	2955.13	5.90141	-0.417415
10.76	-0.310515	-0.00154189	0.030251	-0.21307	0.0137911	-0.0024613	0.345114	16.5837	2955.22	-5.8982	0.521292
10.78	-0.307633	-0.00135914	0.0302095	0.172803	0.00913785	-0.00207052	0.347441	16.0095	2955.19	5.90151	-0.375229
10.8	-0.311206	-0.00112086	0.0301641	-0.214564	0.0119136	-0.00227112	0.344279	16.6316	2955.15	-5.89811	0.46994
10.82	-0.308351	-0.000962792	0.0301523	0.171137	0.00790361	-0.000592973	0.350862	16.0778	2955.26	5.90085	-0.39647
10.84	-0.311952	-0.000730858	0.0302214	-0.216161	0.0115967	0.00345595	0.321683	16.7077	2955.21	-5.89596	0.250321
10.86	-0.309111	-0.000586931	0.0301582	0.170349	0.00719634	-0.00315942	0.348913	16.0563	2955.3	5.90089	-0.427943
10.88	-0.312695	-0.000375126	0.0300909	-0.215238	0.0105903	-0.00336412	0.351367	16.7241	2955.4	-5.89906	0.545137
10.9	-0.309849	-0.000270936	0.0300889	0.170552	0.00520947	-9.90927e-05	0.356871	16.2365	2955.48	5.90091	-0.378341
10.92	-0.313446	-0.000117667	0.0300076	-0.216004	0.00766346	-0.00406709	0.357773	16.9217	2955.55	-5.89873	0.526429
10.94	-0.310608	-6.34304e-05	0.0300354	0.17008	0.00271184	0.00139	0.366996	16.4562	2955.56	5.90075	-0.353229
10.96	-0.314206	2.20182e-05	0.0299479	-0.216137	0.00427243	-0.00437284	0.369632	17.2034	2955.52	-5.89834	0.542701
10.98	-0.311361	1.88584e-05	0.0299897	0.170485	-0.000157991	0.00208868	0.37793	16.7011	2955.53	5.90109	-0.313648
11	-0.314963	4.73379e-05	0.029934	-0.216361	0.00142398	-0.00278559	0.376303	17.3902	2955.5	-5.89752	0.513493
11.02	-0.312124	1.96729e-05	0.0300016	0.170121	-0.00138325	0.00338173	0.382261	16.7805	2955.47	5.9011	-0.320648
11.04	-0.315731	3.68729e-05	0.029938	-0.216666	0.000860003	-0.00318252	0.379457	17.4384	2955.36	-5.89773	0.518474
11.06	-0.31291	-2.13901e-05	0.0299698	0.169024	-0.00291315	0.0015921	0.385231	16.8912	2955.29	5.90101	-0.36836
11.08	-0.31653	-2.0455e-05	0.029928	-0.217476	4.67569e-05	-0.00208998	0.383645	17.4956	2955.23	-5.89823	0.514503
11.1	-0.313706	-8.34269e-05	0.0299499	0.169177	-0.0031486	0.00109514	0.385333	16.8733	2955.23	5.90115	-0.371629
11.12	-0.31732	-8.6753e-05	0.029924	-0.217069	-0.000166305	-0.00129435	0.386597	17.5075	2955.16	-5.89822	0.53721
11.14	-0.314479	-0.000184768	0.029928	0.17019	-0.00490077	0.00019921	0.388083	16.9798	2955.12	5.90205	-0.366999
11.16	-0.318083	-0.000213228	0.029926	-0.21652	-0.00142297	-9.96515e-05	0.389659	17.5741	2955.1	-5.89739	0.524939
11.18	-0.315246	-0.000319359	0.0299698	0.169966	-0.00530656	0.00218963	0.388059	16.9699	2955.12	5.90224	-0.39684
11.2	-0.318855	-0.00033968	0.0299559	-0.216801	-0.00101604	-0.00069635	0.385572	17.4776	2955.15	-5.89717	0.483106
11.22	-0.316024	-0.000439926	0.0299897	0.169602	-0.00501232	0.00169063	0.387886	16.9296	2955.13	5.90206	-0.412325
11.24	-0.319638	-0.000453	0.0299857	-0.217066	-0.0006537	-0.000198837	0.38503	17.4315	2955.15	-5.89739	0.4738
11.26	-0.316814	-0.000554961	0.0300195	0.169226	-0.00509804	0.00168895	0.387546	16.9147	2955.09	5.90206	-0.439331
11.28	-0.320434	-0.000576757	0.0300413	-0.217432	-0.00108981	0.00109179	0.388129	17.4797	2955.07	-5.89756	0.467617
11.3	-0.317616	-0.000687203	0.0300889	0.168875	-0.00552227	0.00237934	0.387513	16.9255	2955.06	5.90225	-0.475733
11.32	-0.321212	-0.000731783	0.0301107	-0.215945	-0.00222902	0.00108927	0.385953	17.522	2955.19	-5.89534	0.41583
11.34	-0.318383	-0.000847311	0.0301542	0.169523	-0.00577639	0.00217622	0.387907	16.9501	2955.16	5.90271	-0.474893
11.36	-0.321984	-0.000893277	0.0301404	-0.216198	-0.00229829	-0.000692066	0.390782	17.5755	2955.1	-5.89597	0.439392
11.38	-0.319149	-0.00103408	0.0302214	0.169914	-0.00704003	0.0040492	0.395883	17.1128	2955.24	5.90286	-0.446929
11.4	-0.32275	-0.00112786	0.0301977	-0.2162	-0.00468929	-0.00118399	0.397398	17.7812	2955.29	-5.895	0.400134
11.42	-0.319923	-0.00131593	0.0303041	0.169447	-0.0094032	0.00532074	0.403078	17.3261	2955.34	5.90325	-0.487239
11.44	-0.323547	-0.00143867	0.030312	-0.217524	-0.00613695	0.000393391	0.400161	17.8995	2955.4	-5.89486	0.32431
11.46	-0.320751	-0.00163229	0.0304513	0.167683	-0.00968113	0.00696564	0.402895	17.3496	2955.38	5.90304	-0.585093
11.48	-0.324396	-0.00173367	0.0304748	-0.218781	-0.00506915	0.00117421	0.400923	17.8802	2955.34	-5.896	0.307342
11.5	-0.321622	-0.00189648	0.0304474	0.166412	-0.00814053	-0.00136998	0.402884	17.2969	2955.45	5.90198	-0.6049
11.52	-0.325258	-0.00198535	0.0305061	-0.218246	-0.00444324	0.00293404	0.39176	17.7915	2955.41	-5.89468	0.229634
11.54	-0.322461	-0.00210132	0.0305334	0.167824	-0.00579866	0.00136737	0.397707	17.144	2955.33	5.9022	-0.566306
11.56	-0.326092	-0.00216202	0.0305978	-0.217929	-0.00303504	0.00321809	0.388037	17.7065	2955.39	-5.89464	0.222581
11.58	-0.262067	-0.00226881	0.0305705	0.169228	-0.00533962	-0.00136448	0.395695	17.1368	2955.43	5.90283	-0.542188
11.6	-0.265688	-0.00231587	0.030508	-0.217254	-0.00235278	-0.00312328	0.390907	17.7303	2955.34	-5.89518	0.278721
11.62	-0.262857	-0.00242533	0.0304748	0.1699	-0.00547298	-0.00166176	0.394774	17.1718	2955.13	5.90312	-0.535681
11.64	-0.266438	-0.00249495	0.0304121	-0.214791	-0.00348097	-0.00313316	0.384815	17.7492	2955.21	-5.89198	0.217063
11.66	-0.263598	-0.00256158	0.0303807	0.170495	-0.00333178	-0.00156891	0.395038	17.051	2955.18	5.90236	-0.46464
11.68	-0.267216	-0.00257518	0.0303454	-0.21699	-0.000679586	-0.00176709	0.38229	17.5775	2955.27	-5.89523	0.254361
11.7	-0.264408	-0.00261905	0.0303238	0.168554	-0.00219367	-0.0010808	0.390994	16.9502	2955.39	5.9014	-0.529408
11.72	-0.268029	-0.00263238	0.0302687	-0.21711	-0.000666466	-0.00275485	0.375685	17.5316	2955.47	-5.89458	0.196043
11.74	-0.265201	-0.00265611	0.0302332	0.169808	-0.0011866	-0.00177352	0.388759	16.9007	2955.38	5.90155	-0.479673
11.76	-0.268802	-0.00266202	0.0301701	-0.215919	-0.000295427	-0.00315821	0.375222	17.5209	2955.42	-5.89418	0.229243
11.78	-0.265957	-0.00268245	0.0301483	0.170892	-0.0010215	-0.00108713	0.389383	16.9123	2955.33	5.90174	-0.432355
11.8	-0.269533	-0.00268501	0.0301206	-0.214424	-0.000127964	-0.00138478	0.374501	17.5134	2955.2	-5.89327	0.252595
11.82	-0.266665	-0.00269779	0.0301008	0.1723	-0.000639306	-0.000989903	0.381227	16.805	2955.19	5.90274	-0.442958
11.84	-0.270256	-0.00266013	0.0300691	-0.215257	0.00188315	-0.0015852	0.374915	17.3992	2955.12	-5.89543	0.316766
11.86	-0.267394	-0.00265497	0.0300354	0.17188	0.000257965	-0.00168616	0.378934	16.7159	2955.13	5.9023	-0.444866
11.88	-0.270994	-0.0026078	0.0300532	-0.215788	0.00235856	0.000892952	0.366738	17.2802	2955.11	-5.89505	0.254165
11.9	-0.268142	-0.00258585	0.0300255	0.171364	0.00109747	-0.00138916	0.379923	16.6827	2955.26	5.90164	-0.426382
11.92	-0.271712	-0.00253102	0.0300413	-0.214009	0.00274166	0.000793952	0.372873	17.3144	2955.34	-5.89504	0.356481
11.94	-0.268837	-0.00252722	0.0300889	0.17274	0.000189745	0.00237934	0.380489	16.7246	2955.28	5.90256	-0.401869
11.96	-0.272424	-0.00247565	0.0301463	-0.215075	0.00257879	0.00287006	0.372602	17.3004	2955.23	-5.89538	0.326162
11.98	-0.269568	-0.00248916	0.0301463	0.171532	-0.000675395	0	0.379062	16.7386	2955.28	5.90265	-0.47425
12	-0.273176	-0.00244734	0.0302056	-0.216322	0.00209074	0.00296338	0.368827	17.2915	2955.24	-5.89523	0.252953
12.02	-0.270328	-0.00244302	0.0302687	0.17105	0.00021623	0.00315439	0.374436	16.6529	2955.2	5.90265	-0.511142
12.04	-0.27391	-0.00236066	0.0303238	-0.214817	0.00411776	0.00275485	0.37265	17.2283	2955.33	-5.89593	0.370105
12.06	-0.271052	-0.00236469	0.0303297	0.171567	-0.000201503	0.000294857	0.377343	16.704	2955.4	5.90284	-0.480408
12.08	-0.274657	-0.00231206	0.0304043	-0.216201	0.0026313	0.00372985	0.367522	17.2576	2955.32	-5.89496	0.249604
12.1	-0.271807	-0.00229257	0.03042	0.171052	0.000974815	0.00078408	0.377529	16.6503	2955.42	5.90226	-0.467783
12.12	-0.275389	-0.00221391	0.0304943	-0.214823	0.003933	0.00371886	0.368641	17.1989	2955.39	-5.89494	0.320075
12.14	-0.272536	-0.00218765	0.0305393	0.171165	0.00131299	0.00224654	0.373207	16.5925	2955.31	5.90266	-0.492765
12.16	-0.337326	-0.00210615	0.0305997	-0.215032	0.00407473	0.0030227	0.366925	17.1799	2955.34	-5.89475	0.302714
12.18	-0.334462	-0.00207274	0.0305978	0.171828	0.00167046	-9.74163e-05	0.377266	16.6257	2955.47	5.90248	-0.426239
12.2	-0.338028	-0.00201446	0.0304943	-0.213952	0.00291447	-0.00517182	0.369939	17.2732	2955.52	-5.8939	0.326287
12.22	-0.335141	-0.00200999	0.0304748	0.173156	0.000223122	-0.000977702	0.38133	16.7458	2955.58	5.90302	-0.373036
12.24	-0.338605	-0.00197704	0.0304552	-0.207919	0.00164772	-0.000978447	0.374765	17.3554	2955.63	-5.88919	0.407961
12.26	-0.33572	-0.00201514	0.0304474	0.173053	-0.00190507	-0.000391528	0.384966	16.8827	2955.61	5.90348	-0.39675
12.28	-0.339252	-0.00202497	0.0304298	-0.212004	-0.000491727	-0.000881311	0.381422	17.5406	2955.61	-5.89181	0.352852
12.3	-0.336443	-0.0020916	0.0305041	0.168483	-0.00333148	0.00371765	0.380903	16.8955	2955.5	5.90282	-0.619692
12.32	-0.340074	-0.00203701	0.030463	-0.217894	0.00272974	-0.00205338	0.379267	17.3722	2955.53	-5.89764	0.347893
12.34	-0.337287	-0.00204987	0.0304219	0.167172	-0.00064309	-0.00205617	0.381081	16.7614	2955.59	5.901	-0.581595
12.36	-0.340919	-0.00199764	0.03042	-0.217984	0.00261164	-9.79751e-05	0.373748	17.3397	2955.64	-5.89701	0.299659
12.38	-0.338115	-0.0019889	0.0303945	0.168185	0.000437151	-0.00127433	0.378799	16.7072	2955.51	5.9011	-0.535732
12.4	-0.341702	-0.00190127	0.0303572	-0.215303	0.00438134	-0.00186441	0.373442	17.2464	2955.41	-5.89666	0.409263
12.42	-0.338862	-0.00189968	0.0303788	0.170262	7.93894e-05	0.00107968	0.375285	16.7	2955.29	5.90232	-0.501949
12.44	-0.342471	-0.0018093	0.0303945	-0.216609	0.0045188	0.000784732	0.375366	17.2498	2955.22	-5.89777	0.4135
12.46	-0.339645	-0.00181273	0.0303611	0.169497	-0.000171259	-0.001668	0.375368	16.6992	2955.28	5.90207	-0.523827
12.48	-0.343245	-0.00173638	0.0303316	-0.216139	0.00381773	-0.00147335	0.374686	17.2756	2955.28	-5.8971	0.404499
12.5	-0.340418	-0.00175474	0.0303474	0.169567	-0.000918284	0.000785943	0.37765	16.769	2955.36	5.90217	-0.516329
12.52	-0.344017	-0.0016862	0.0303199	-0.216056	0.00342712	-0.00137566	0.37612	17.3128	2955.29	-5.89703	0.411544
12.54	-0.34119	-0.00170731	0.0303179	0.169532	-0.00105543	-9.83477e-05	0.377729	16.7762	2955.35	5.90215	-0.514546
12.56	-0.34482	-0.00175888	0.0302312	-0.217919	-0.00257883	-0.00433205	0.369727	17.3259	2955.27	-5.89349	0.136989
12.58	-0.342001	-0.00171653	0.0302155	0.168995	0.00211764	-0.000788923	0.376102	16.677	2955.35	5.90058	-0.457476
12.6	-0.345602	-0.00162169	0.0301799	-0.216225	0.00474222	-0.00177678	0.375754	17.3137	2955.44	-5.89828	0.466127
12.62	-0.342772	-0.00163471	0.0302174	0.16963	-0.00065093	0.0018754	0.38023	16.8435	2955.5	5.90163	-0.467979
12.64	-0.346369	-0.00157214	0.0301839	-0.215978	0.00312806	-0.00167787	0.379028	17.4023	2955.42	-5.89751	0.452474
12.66	-0.343539	-0.00160443	0.0301859	0.169663	-0.0016144	9.87202e-05	0.381327	16.8836	2955.44	5.9019	-0.477415
12.68	-0.347158	-0.00157436	0.0301503	-0.21733	0.00150344	-0.00177845	0.376086	17.4363	2955.35	-5.89695	0.355411
12.7	-0.344324	-0.00158743	0.0301384	0.169886	-0.000653451	-0.000593252	0.382959	16.8433	2955.28	5.90137	-0.428316
12.72	-0.347947	-0.00155134	0.0301107	-0.217552	0.0018045	-0.00138525	0.375684	17.4122	2955.22	-5.89733	0.363251
12.74	-0.345142	-0.00158413	0.0301206	0.168134	-0.00163957	0.000494905	0.380633	16.8626	2955.32	5.90125	-0.524274
12.76	-0.348762	-0.00154605	0.0300751	-0.217422	0.00190412	-0.00227774	0.38108	17.4662	2955.42	-5.89809	0.421817
12.78	-0.345954	-0.00158852	0.0300453	0.168244	-0.00212333	-0.00148742	0.381674	16.8991	2955.35	5.90129	-0.518956
12.8	-0.349573	-0.00155452	0.0300135	-0.217324	0.00170005	-0.00158809	0.381601	17.4732	2955.4	-5.8981	0.42738
12.82	-0.346761	-0.00161532	0.0300314	0.168494	-0.00304023	0.000893511	0.384955	16.9853	2955.48	5.90149	-0.508133
12.84	-0.350375	-0.00159304	0.0299937	-0.217081	0.00111405	-0.00188695	0.383378	17.5198	2955.39	-5.89783	0.428423
12.86	-0.347555	-0.00165537	0.0300215	0.168964	-0.00311662	0.00139065	0.385793	16.9932	2955.47	5.90163	-0.490781
12.88	-0.351172	-0.00164411	0.0299678	-0.217243	0.000563252	-0.00268314	0.38373	17.5444	2955.43	-5.89764	0.410429
12.9	-0.348359	-0.00172361	0.0299658	0.168511	-0.00397505	-9.94653e-05	0.387336	17.0554	2955.42	5.90162	-0.514106
12.92	-0.351974	-0.00174035	0.0299181	-0.217105	-0.000837166	-0.00238912	0.388904	17.6749	2955.48	-5.89738	0.413859
12.94	-0.349159	-0.00185864	0.0299439	0.168596	-0.00591432	0.00129454	0.393751	17.2383	2955.48	5.90193	-0.515171
12.96	-0.352778	-0.00192043	0.0298941	-0.21736	-0.00308948	-0.00249054	0.39487	17.8679	2955.5	-5.89681	0.382304
12.98	-0.349966	-0.00207026	0.0299639	0.168419	-0.0074914	0.00348566	0.400433	17.4054	2955.49	5.90204	-0.521705
13	-0.353597	-0.00215796	0.02993	-0.218104	-0.00438521	-0.00169203	0.399013	17.992	2955.46	-5.89677	0.346035
13.02	-0.350807	-0.00231924	0.0300394	0.167126	-0.00806421	0.00546733	0.40073	17.4476	2955.42	5.90194	-0.597259
13.04	-0.354457	-0.00238758	0.0300334	-0.219235	-0.00341684	-0.000297651	0.399896	17.9704	2955.32	-5.89788	0.338188
13.06	-0.351684	-0.00251372	0.0300909	0.166157	-0.00630692	0.00287537	0.394543	17.3033	2955.29	5.90148	-0.651879
13.08	-0.355352	-0.00252696	0.0301107	-0.22027	-0.000662112	0.000990182	0.393776	17.7752	2955.24	-5.89922	0.331696
13.1	-0.352594	-0.00262529	0.0301424	0.165329	-0.00491635	0.00158306	0.387919	17.1721	2955.19	5.90125	-0.709048
13.12	-0.356295	-0.00262349	0.0301463	-0.222253	8.98493e-05	0.00019772	0.383465	17.6686	2955.12	-5.89939	0.215382
13.14	-0.353543	-0.00266857	0.0301087	0.164927	-0.00225371	-0.00187978	0.390328	17.0931	2955.23	5.89961	-0.632118
13.16	-0.357209	-0.00264775	0.030077	-0.220164	0.0010408	-0.00158474	0.385833	17.6702	2955.34	-5.89924	0.308537
13.18	-0.354444	-0.00271349	0.0301325	0.165713	-0.00328722	0.00277227	0.38823	17.1639	2955.4	5.90067	-0.658343
13.2	-0.3581	-0.00270656	0.0301641	-0.219522	0.00034665	0.00158185	0.38357	17.7146	2955.48	-5.89796	0.26547
13.22	-0.35533	-0.00275497	0.0301542	0.166017	-0.00242058	-0.00049416	0.390146	17.1803	2955.43	5.90029	-0.615498
13.24	-0.358961	-0.00273754	0.0301127	-0.218016	0.000871811	-0.00207722	0.387386	17.7426	2955.4	-5.89799	0.34485
13.26	-0.356155	-0.00279437	0.0301898	0.168138	-0.00284172	0.00385549	0.390495	17.2183	2955.37	5.9014	-0.56476
13.28	-0.359774	-0.0027813	0.0302036	-0.217254	0.000653649	0.000690948	0.384681	17.7458	2955.44	-5.89683	0.313548
13.3	-0.356945	-0.00283156	0.030174	0.169554	-0.00251308	-0.00148099	0.391684	17.2415	2955.51	5.90172	-0.504517
13.32	-0.360565	-0.0028486	0.0302115	-0.217336	-0.000851904	0.00187568	0.384858	17.8365	2955.54	-5.89585	0.260539
13.34	-0.357736	-0.00289362	0.0302155	0.169571	-0.00225125	0.000197347	0.39258	17.2491	2955.44	5.90162	-0.497679
13.36	-0.361318	-0.00287343	0.0302293	-0.215077	0.00100953	0.000690296	0.386388	17.7488	2955.33	-5.89582	0.364973
13.38	-0.358467	-0.00292573	0.0302864	0.170935	-0.00261504	0.00285683	0.386577	17.2019	2955.26	5.90292	-0.521011
13.4	-0.362036	-0.00291348	0.0303257	-0.214271	0.00061281	0.00196705	0.3834	17.7293	2955.34	-5.89436	0.322957
13.42	-0.359176	-0.00296179	0.0303552	0.171511	-0.00241573	0.00147363	0.384613	17.1703	2955.28	5.90333	-0.521546
13.44	-0.36274	-0.00294587	0.0304102	-0.213919	0.000796106	0.00274694	0.381039	17.6956	2955.35	-5.8937	0.300418
13.46	-0.359856	-0.00298705	0.0304239	0.172975	-0.00205927	0.000685919	0.389493	17.2059	2955.44	5.90342	-0.433393
13.48	-0.363392	-0.00298101	0.0304767	-0.212213	0.000302226	0.002643	0.381526	17.7184	2955.36	-5.892	0.300958
13.5	-0.360494	-0.00302295	0.0304982	0.173842	-0.00209702	0.0010754	0.388897	17.2015	2955.23	5.9039	-0.41915
13.52	-0.364046	-0.00303756	0.0305685	-0.213175	-0.000730378	0.00351435	0.383764	17.7942	2955.31	-5.89202	0.261404
13.54	-0.299944	-0.00310922	0.0305939	0.173774	-0.00358333	0.00126716	0.393134	17.3204	2955.37	5.90426	-0.435826
13.56	-0.3035	-0.00314336	0.0305178	-0.21334	-0.00170665	-0.00380445	0.389407	17.9096	2955.46	-5.89231	0.277563
13.58	-0.300608	-0.00324835	0.0304591	0.173572	-0.00524946	-0.00293292	0.397085	17.4552	2955.44	5.90438	-0.450637
13.6	-0.304171	-0.00328229	0.0304062	-0.213687	-0.00169697	-0.00264449	0.388292	17.9106	2955.3	-5.89262	0.264636
13.62	-0.301284	-0.00334366	0.0303454	0.17327	-0.00306873	-0.00304198	0.390255	17.2369	2955.27	5.90386	-0.461638
13.64	-0.304862	-0.00335932	0.0303356	-0.214537	-0.000782823	-0.00049118	0.379289	17.7537	2955.22	-5.89274	0.201216
13.66	-0.30199	-0.00339247	0.0303002	0.172405	-0.00165746	-0.0017697	0.391788	17.1729	2955.35	5.90282	-0.442809
13.68	-0.305548	-0.00339638	0.0303041	-0.213345	-0.000195473	0.000196788	0.384158	17.7679	2955.4	-5.89306	0.282399
13.7	-0.302665	-0.00344089	0.0303454	0.173059	-0.00222559	0.00206409	0.390599	17.1836	2955.33	5.90346	-0.452169
13.72	-0.306247	-0.00343524	0.0303886	-0.214828	0.000282296	0.00215946	0.381863	17.7124	2955.26	-5.8939	0.244574
13.74	-0.303388	-0.00348521	0.0303631	0.171653	-0.00249851	-0.00127563	0.387212	17.1498	2955.31	5.90337	-0.535671
13.76	-0.306963	-0.0034795	0.0303788	-0.214406	0.000285404	0.000785105	0.382801	17.731	2955.37	-5.89375	0.257002
13.78	-0.304102	-0.00353801	0.0303316	0.171738	-0.00292538	-0.00235662	0.391862	17.2336	2955.4	5.90316	-0.506984
13.8	-0.30767	-0.00353458	0.0303533	-0.21397	0.000171748	0.00108052	0.382775	17.746	2955.28	-5.89339	0.257614
13.82	-0.304785	-0.0035628	0.0304082	0.173186	-0.00141107	0.00274712	0.390611	17.1424	2955.21	5.90331	-0.441523
13.84	-0.308362	-0.00355139	0.0304748	-0.214567	0.000570493	0.0033292	0.379252	17.6751	2955.17	-5.89331	0.215571
13.86	-0.305484	-0.00358062	0.0305471	0.172741	-0.00146171	0.00361456	0.382257	17.0554	2955.13	5.90404	-0.536075
13.88	-0.309067	-0.00354016	0.0305627	-0.214962	0.00202304	0.000780448	0.377894	17.5934	2955.07	-5.89422	0.236215
13.9	-0.306199	-0.00354817	0.0305724	0.172052	-0.00040041	0.000487547	0.382877	17.0086	2955.01	5.90336	-0.52697
13.92	-0.309763	-0.00352323	0.0305646	-0.213803	0.00124698	-0.000390038	0.372772	17.5981	2955.14	-5.89213	0.180025
13.94	-0.306885	-0.00349851	0.0305822	0.17268	0.00123612	0.000877492	0.385156	16.9541	2955.12	5.90275	-0.44574
13.96	-0.310449	-0.00344249	0.0305919	-0.213815	0.00280075	0.000487175	0.374499	17.5297	2955.05	-5.89348	0.250044
13.98	-0.368768	-0.00342555	0.0305997	0.173176	0.000847224	0.000389758	0.379573	16.9147	2955.03	5.90354	-0.480747
14	-0.372341	-0.00335738	0.0305919	-0.214419	0.00340841	-0.000389758	0.372756	17.4794	2954.99	-5.89412	0.251643
14.02	-0.369464	-0.00332838	0.0305802	0.172615	0.00145009	-0.000584684	0.377712	16.8598	2954.99	5.90319	-0.490818
14.04	-0.373047	-0.00324027	0.0305685	-0.214947	0.00440554	-0.000584964	0.369695	17.3944	2954.99	-5.89486	0.25915
14.06	-0.370177	-0.00319201	0.0305568	0.172134	0.00241294	-0.00058515	0.37477	16.7753	2954.99	5.9028	-0.495053
14.08	-0.373767	-0.00309121	0.0305451	-0.215409	0.00503977	-0.000585336	0.367707	17.3452	2954.96	-5.89545	0.26784
14.1	-0.370905	-0.00303104	0.0305315	0.171712	0.00300867	-0.000683311	0.372963	16.726	2954.96	5.90246	-0.49511
14.12	-0.374472	-0.00290804	0.0305041	-0.214047	0.00614998	-0.00136737	0.370131	17.3112	2955.11	-5.89583	0.364134
14.14	-0.37161	-0.00286628	0.0304826	0.171661	0.00208798	-0.00107521	0.37108	16.7513	2955.09	5.90285	-0.519385
14.16	-0.375206	-0.00275259	0.030465	-0.21577	0.00568454	-0.000880286	0.365609	17.2853	2955.06	-5.89616	0.296979
14.18	-0.372348	-0.00268223	0.0304493	0.171395	0.00351787	-0.000782963	0.371351	16.6751	2955.05	5.90203	-0.474627
14.2	-0.375919	-0.00255126	0.030418	-0.214325	0.00654855	-0.00156704	0.368823	17.2672	2955.18	-5.89646	0.396276
14.22	-0.373048	-0.00246367	0.0304082	0.172168	0.00437947	-0.000490062	0.372618	16.6906	2955.14	5.90174	-0.400332
14.24	-0.376606	-0.00235322	0.030369	-0.213515	0.0055228	-0.00196164	0.371064	17.2958	2955.24	-5.89574	0.415971
14.26	-0.373725	-0.00231176	0.0303474	0.172769	0.00207302	-0.00108005	0.374734	16.7419	2955.19	5.90259	-0.40561
14.28	-0.377272	-0.00222086	0.0303356	-0.212953	0.00454495	-0.000589434	0.373324	17.3443	2955.24	-5.89513	0.426714
14.3	-0.374398	-0.00222814	0.0303395	0.172356	-0.000364042	0.000196509	0.376597	16.8745	2955.35	5.90322	-0.456496
14.32	-0.377952	-0.00217741	0.0302962	-0.213325	0.0025366	-0.0021629	0.379709	17.5071	2955.4	-5.89496	0.422896
14.34	-0.375079	-0.00222896	0.0303434	0.172234	-0.00257763	0.00235932	0.384949	17.0691	2955.44	5.90338	-0.446849
14.36	-0.378652	-0.00222777	0.0303002	-0.214514	5.93602e-05	-0.00216262	0.384338	17.6795	2955.5	-5.89464	0.364164
14.38	-0.375798	-0.00230673	0.0303709	0.171144	-0.00394813	0.00353726	0.391055	17.2007	2955.49	5.90309	-0.472949
