# t	yaw	pitch	roll	yaw_velocity	pitch_velocity	roll_velocity	wheel_velocity	X	Y	T	V	drive_imp	wheel_imp
33.49	1.83181	0.00398389	0.0496576	-0.16506	0.00821971	-0.0612244	3.27375	-8.52245	-4.28229	16.8294	178.443	0	0
33.5	1.83464	0.0042631	0.0489111	0.226515	0.0279215	-0.0746503	3.33865	-8.51929	-4.26626	16.8207	178.419	0	0
33.51	1.83349	0.00425773	0.0483026	-0.167528	-0.000537559	-0.0608467	3.28322	-8.51618	-4.24991	16.8608	178.432	0.1	0
33.52	1.82677	0.0042923	0.0477014	-0.723243	0.00345772	-0.0601217	3.34143	-8.51301	-4.23375	17.0685	178.416	0	0
33.53	1.82455	0.00426045	0.0470355	-0.271318	-0.00318522	-0.0665903	3.30551	-8.50976	-4.21739	17.0963	178.426	0.1	0
33.54	1.81691	0.00415736	0.0465346	-0.81091	-0.0103094	-0.0500869	3.34365	-8.50676	-4.20099	17.3713	178.424	0	0
33.55	1.81383	0.00411052	0.0458973	-0.353373	-0.00468353	-0.0637338	3.33545	-8.50356	-4.1846	17.3691	178.445	0.1	0
33.56	1.80545	0.00396039	0.0454718	-0.881361	-0.0150128	-0.042548	3.33377	-8.50062	-4.16811	17.6669	178.445	0.1	0
33.57	1.7923	0.00374095	0.0450754	-1.35714	-0.021944	-0.0396416	3.30893	-8.49755	-4.15161	18.0014	178.419	0	0
33.58	1.78425	0.00355348	0.0449628	-0.846182	-0.0187472	-0.0112575	3.34328	-8.49468	-4.13501	18.0018	178.425	0.1	0
33.59	1.77134	0.00331151	0.0447887	-1.33141	-0.0241974	-0.0174057	3.33697	-8.49187	-4.11842	18.366	178.405	0	0
33.6	1.76349	0.00320034	0.0447408	-0.825043	-0.0111164	-0.00479482	3.35494	-8.4892	-4.10186	18.3277	178.389	0	0
33.61	1.76025	0.00305663	0.0446688	-0.364971	-0.0143711	-0.0072021	3.37771	-8.48655	-4.08518	18.3623	178.412	0.1	0
33.62	1.75167	0.00283062	0.0447808	-0.898276	-0.0226015	0.0111982	3.35398	-8.48407	-4.06844	18.7351	178.403	0.1	0
33.63	1.7383	0.00252574	0.0450118	-1.37927	-0.0304882	0.023108	3.40197	-8.48165	-4.05166	19.2009	178.416	0.1	0
33.64	1.72056	0.00210257	0.0455177	-1.81635	-0.0423164	0.0505827	3.35663	-8.47938	-4.03478	19.6719	178.402	0	0
33.65	1.70837	0.00172004	0.0461434	-1.26293	-0.0382534	0.0625778	3.41263	-8.47736	-4.01786	19.6471	178.412	0.1	0
33.66	1.69173	0.0012753	0.046743	-1.71142	-0.0444739	0.0599559	3.40474	-8.47531	-4.00093	20.1453	178.394	0.1	0
33.67	1.67112	0.000728024	0.0479831	-2.1111	-0.0547274	0.124005	3.45831	-8.47385	-3.98393	20.7255	178.402	-0.1	-0.1
33.68	1.6657	0.00134419	0.0489415	-0.591821	0.0616169	0.0958484	3.16001	-8.47248	-3.96813	19.7625	178.38	-0.1	0
33.69	1.67415	0.0022419	0.0496876	0.791631	0.0897707	0.0746045	3.19545	-8.47111	-3.95243	19.2922	178.36	-0.1	0.1
33.7	1.68779	0.00209552	0.0505513	1.30219	-0.0146384	0.0863757	3.47318	-8.46991	-3.93529	19.2605	178.378	0.1	0
33.71	1.68693	0.00164652	0.0512577	-0.148538	-0.0448992	0.0706367	3.43133	-8.46813	-3.91809	19.6435	178.364	0.1	0
33.72	1.68055	0.00103909	0.0523763	-0.703746	-0.0607436	0.111858	3.46175	-8.46661	-3.9008	20.1346	178.373	0.1	0
33.73	1.66923	0.000339475	0.0532401	-1.20177	-0.0699615	0.0863858	3.46751	-8.46497	-3.88356	20.6382	178.352	0.1	0
33.74	1.65344	-0.000631361	0.0546005	-1.65195	-0.0970835	0.136033	3.44309	-8.46349	-3.86609	21.2317	178.358	0.1	0
33.75	1.63355	-0.00172561	0.0560428	-2.06564	-0.109425	0.144232	3.44421	-8.46207	-3.84864	21.8249	178.335	0.1	-0.1
33.76	1.60987	-0.00201009	0.0578658	-2.44379	-0.0284476	0.1823	3.20365	-8.46113	-3.83231	22.1648	178.34	-0.1	-0.1
33.77	1.60179	-0.000978471	0.0597081	-0.886853	0.103162	0.184232	3.00457	-8.46067	-3.81721	21.1409	178.372	-0.1	0
33.78	1.60785	0.000441877	0.0612202	0.522246	0.142035	0.151213	3.02336	-8.45989	-3.80217	20.5601	178.356	-0.1	0.1
33.79	1.61938	0.000935518	0.0630205	1.05361	0.0493641	0.180023	3.31289	-8.45946	-3.78577	20.3954	178.349	-0.1	0
33.8	1.63508	0.00157058	0.0642641	1.46674	0.0635064	0.124364	3.30767	-8.45847	-3.76933	19.9376	178.345	-0.1	0
33.81	1.655	0.00240556	0.0650648	1.88124	0.0834977	0.0800647	3.36535	-8.45707	-3.75294	19.5538	178.32	-0.1	0.1
33.82	1.67902	0.00238425	0.066484	2.27864	-0.00213061	0.141922	3.6284	-8.45597	-3.73523	19.5511	178.288	0.1	0
33.83	1.68737	0.00174146	0.0674327	0.70958	-0.0642789	0.0948742	3.63062	-8.45404	-3.71739	19.8479	178.293	0.1	0
33.84	1.68183	0.000476762	0.0690403	-0.682561	-0.12647	0.160761	3.62949	-8.45247	-3.69934	20.3328	178.323	0.1	0
33.85	1.67136	-0.000976339	0.0704008	-1.18106	-0.14531	0.136041	3.65914	-8.45069	-3.68131	20.8372	178.311	0.1	0
33.86	1.65638	-0.002777	0.072155	-1.63307	-0.180066	0.175422	3.5633	-8.44894	-3.66308	21.3737	178.281	0.1	-0.1
33.87	1.63715	-0.00371935	0.0739685	-2.05505	-0.0942347	0.181353	3.34096	-8.4476	-3.64618	21.6117	178.235	0	-0.1
33.88	1.62364	-0.00349416	0.0762561	-1.48079	0.0225188	0.228754	3.12677	-8.44685	-3.63046	21.2548	178.226	-0.1	0
33.89	1.62489	-0.00265549	0.0778458	-0.0140525	0.0838672	0.158972	3.14187	-8.44573	-3.61478	20.6764	178.189	-0.1	0
33.9	1.63953	-0.00115748	0.0800489	1.31319	0.149801	0.220309	3.1681	-8.44503	-3.59915	20.2095	178.152	-0.1	0
33.91	1.65841	0.000468874	0.0813524	1.73034	0.162635	0.130355	3.20564	-8.44367	-3.58337	19.829	178.153	-0.1	0
33.92	1.68106	0.00223897	0.0822634	2.09929	0.17701	0.0911027	3.25031	-8.44185	-3.56749	19.5016	178.183	-0.1	0.1
33.93	1.70762	0.00317438	0.0832477	2.47143	0.0935403	0.0984266	3.53982	-8.44018	-3.55025	19.5274	178.172	-0.1	0
33.94	1.73744	0.00419893	0.084251	2.79764	0.102455	0.100325	3.45859	-8.43799	-3.53282	19.2309	178.143	-0.1	0
33.95	1.76997	0.00552713	0.0844957	3.05744	0.132821	0.0244714	3.59428	-8.43534	-3.51557	19.0038	178.139	-0.1	0.1
33.96	1.80534	0.00590382	0.0850791	3.3258	0.0376687	0.0583477	3.85891	-8.4326	-3.49691	19.2045	178.159	0	0
33.97	1.83304	0.00587944	0.0848769	2.55896	-0.00243825	-0.0202246	3.88579	-8.42858	-3.47843	19.0518	178.191	0	0
33.98	1.85432	0.00540011	0.0844201	1.92139	-0.0479332	-0.0456832	3.84698	-8.42398	-3.45997	18.9472	178.165	0.1	0
33.99	1.86053	0.00414128	0.0845867	0.417386	-0.125882	0.0166662	3.90298	-8.41927	-3.44154	19.1489	178.153	0.1	0
34	1.85314	0.00184242	0.0856217	-0.936296	-0.229886	0.1035	3.80022	-8.41499	-3.42261	19.5169	178.168	0.1	-0.1
34.01	1.84081	0.000455496	0.0866733	-1.42268	-0.138693	0.105159	3.60913	-8.41099	-3.40513	19.5075	178.14	0.1	-0.1
34.02	1.82402	-0.000152484	0.0877586	-1.85562	-0.0607981	0.108527	3.33345	-8.40747	-3.38887	19.5874	178.095	-0.1	-0.1
34.03	1.82227	0.00111691	0.0889743	-0.349899	0.12694	0.121571	3.14464	-8.40476	-3.37369	18.839	178.089	-0.1	0
34.04	1.83416	0.00303966	0.089275	1.01282	0.192275	0.0300676	3.06453	-8.4012	-3.35855	18.498	178.06	-0.1	0
34.05	1.85072	0.00539234	0.0894486	1.46901	0.235268	0.0173658	3.18771	-8.39795	-3.34356	18.2236	178.026	-0.1	0.1
34.06	1.8718	0.00677105	0.0902266	1.90703	0.137871	0.0777967	3.39038	-8.3948	-3.32693	18.3479	178.033	-0.1	0
34.07	1.89668	0.00841496	0.0899245	2.28333	0.164391	-0.0302151	3.41411	-8.39025	-3.31071	18.1431	178.008	-0.1	0
34.08	1.92507	0.0103459	0.0899278	2.63106	0.193097	0.000331551	3.4654	-8.3862	-3.29446	17.9927	177.99	-0.1	0.1
34.09	1.95675	0.0111917	0.0896366	2.94865	0.0845741	-0.0291169	3.64878	-8.3817	-3.27666	18.2818	178.014	-0.1	0
34.1	1.99026	0.0123325	0.0879868	3.12525	0.114086	-0.16498	3.81425	-8.37597	-3.25957	18.2071	178.068	-0.1	0.1
34.11	2.02661	0.0123875	0.0867999	3.40526	0.00549732	-0.118688	3.98712	-8.36968	-3.24111	18.5424	178.071	0.1	0
34.12	2.04591	0.0113805	0.085077	1.71175	-0.1007	-0.172287	3.97577	-8.36222	-3.22308	18.3328	178.088	0.1	0
34.13	2.05008	0.00940997	0.0837458	0.211227	-0.197053	-0.13312	3.9429	-8.35453	-3.20501	18.422	178.137	0.1	0
34.14	2.04075	0.0066625	0.0827516	-1.12662	-0.274747	-0.099422	3.87445	-8.34678	-3.1868	18.5948	178.136	0.1	-0.1
34.15	2.02659	0.00482076	0.0825885	-1.59432	-0.184174	-0.016313	3.64645	-8.33995	-3.16974	18.4313	178.124	0.1	-0.1
34.16	2.00814	0.00382962	0.082569	-2.01256	-0.0991137	-0.00195056	3.4319	-8.33411	-3.15363	18.3986	178.147	0	-0.1
34.17	1.99517	0.00421995	0.0821633	-1.45194	0.0390324	-0.0405706	3.1824	-8.32901	-3.1387	17.996	178.161	-0.1	0
34.18	1.99685	0.0052927	0.0813487	0.0150406	0.107275	-0.0814535	3.10357	-8.32337	-3.12384	17.6934	178.16	-0.1	0
34.19	2.00424	0.0067217	0.080799	0.581173	0.1429	-0.0549786	3.21527	-8.31819	-3.10891	17.5046	178.182	-0.1	0
34.2	2.01665	0.00816463	0.0796738	1.08854	0.144293	-0.112516	3.13628	-8.31243	-3.09392	17.3606	178.19	-0.1	0
34.21	2.03361	0.00992956	0.0787897	1.54074	0.176493	-0.0884101	3.24971	-8.30687	-3.07902	17.268	178.19	-0.1	0.1
34.22	2.05491	0.0106947	0.0779499	1.9662	0.0765136	-0.0839755	3.47884	-8.30091	-3.0627	17.5712	178.213	-0.1	0
34.23	2.07961	0.0116541	0.0760516	2.30634	0.095945	-0.189837	3.54874	-8.29403	-3.04691	17.5506	178.233	-0.1	0.1
34.24	2.10788	0.0115829	0.0744428	2.65998	-0.00712462	-0.160872	3.78915	-8.28674	-3.02979	17.964	178.266	0.1	0
34.25	2.12027	0.010635	0.0727773	1.08487	-0.0947876	-0.166551	3.69936	-8.27841	-3.01301	17.7857	178.256	0.1	0
34.26	2.1182	0.009148	0.0716206	-0.356396	-0.148703	-0.115678	3.78326	-8.27039	-2.99617	17.8632	178.265	0.1	0
34.27	2.11067	0.00736517	0.0701435	-0.894744	-0.178283	-0.147702	3.74121	-8.26186	-2.97947	18.0009	178.287	0.1	0
34.28	2.09828	0.00534116	0.0691146	-1.37561	-0.202401	-0.102893	3.72301	-8.25362	-2.96247	18.2038	178.327	0.1	0
34.29	2.08153	0.00326586	0.0679983	-1.80787	-0.20753	-0.111634	3.76295	-8.24545	-2.94552	18.4266	178.355	0.1	-0.1
34.3	2.06068	0.00204779	0.0673788	-2.20464	-0.121807	-0.0619516	3.47745	-8.23825	-2.92938	18.3332	178.386	-0.1	-0.1
34.31	2.05504	0.00249138	0.0663376	-0.674453	0.0443592	-0.104117	3.24823	-8.23172	-2.91442	17.6408	178.368	-0.1	0
34.32	2.06329	0.00352967	0.0652844	0.714469	0.103828	-0.105318	3.31281	-8.22526	-2.89962	17.459	178.343	-0.1	0
34.33	2.07656	0.00454535	0.0642084	1.22153	0.101569	-0.1076	3.23419	-8.21887	-2.88454	17.3412	178.313	-0.1	0.1
34.34	2.09449	0.00461976	0.0633122	1.68067	0.00744024	-0.0896171	3.53789	-8.21204	-2.8682	17.6395	178.323	0	0
34.35	2.10691	0.0045513	0.0618416	1.13291	-0.00684555	-0.147067	3.57206	-8.2043	-2.85242	17.5816	178.303	0.1	0
34.36	2.1049	0.00393403	0.060743	-0.30248	-0.0617275	-0.10986	3.52534	-8.19665	-2.83649	17.6665	178.272	0.1	0
34.37	2.0974	0.00331508	0.0596212	-0.849377	-0.061895	-0.112182	3.65948	-8.18895	-2.82072	17.8579	178.293	0.1	0
34.38	2.08505	0.00238486	0.058717	-1.32784	-0.0930219	-0.0904132	3.51576	-8.18123	-2.80464	18.0528	178.286	0.1	0
34.39	2.0682	0.0014554	0.0580603	-1.77529	-0.0929458	-0.0656765	3.55751	-8.17369	-2.78863	18.2951	178.284	0.1	0
34.4	2.04739	0.000297715	0.0573045	-2.16868	-0.115768	-0.0755779	3.53674	-8.16613	-2.77237	18.6397	178.32	0	-0.1
34.41	2.03236	0.000278455	0.0568416	-1.58231	-0.00192605	-0.0462901	3.30594	-8.15958	-2.75694	18.2644	178.376	0	0
34.42	2.02267	0.000425941	0.0562298	-1.04863	0.0147486	-0.0611812	3.33566	-8.153	-2.74155	18.2185	178.409	0	0
34.43	2.01775	0.000647486	0.0557119	-0.569608	0.0221545	-0.0517823	3.34952	-8.14649	-2.72609	18.2163	178.438	0	0
34.44	2.01716	0.00100711	0.0553339	-0.136427	0.0359622	-0.0378072	3.36596	-8.1401	-2.71065	18.209	178.422	0	0
34.45	2.02043	0.00144944	0.0547532	0.249954	0.0442337	-0.0580706	3.41675	-8.13356	-2.69524	18.2357	178.418	0	0
34.46	2.01967	0.00172868	0.0546376	-0.151175	0.0279232	-0.0115573	3.37343	-8.12718	-2.67966	18.233	178.394	0	0
34.47	2.02281	0.00213361	0.0540406	0.240601	0.0404936	-0.0597008	3.4014	-8.12063	-2.66421	18.2339	178.361	0	0
34.48	2.02197	0.00231628	0.0539909	-0.156813	0.0182673	-0.00496805	3.39469	-8.11431	-2.64847	18.2676	178.372	0	0
34.49	2.02484	0.00264832	0.0534849	0.212945	0.0332039	-0.0506029	3.49895	-8.10772	-2.63295	18.3121	178.418	0	0
34.5	2.02378	0.00266588	0.0533621	-0.176948	0.00175594	-0.0122786	3.41876	-8.10126	-2.61705	18.3403	178.467	0	0
34.51	2.02661	0.00284708	0.0528218	0.211418	0.0181194	-0.0540257	3.47443	-8.09455	-2.60136	18.3346	178.459	0	0
34.52	2.02545	0.00285913	0.0528692	-0.185089	0.00120553	0.00473931	3.42541	-8.08792	-2.58551	18.334	178.434	0	0
34.53	2.02816	0.00304098	0.0525559	0.198849	0.0181847	-0.031336	3.53558	-8.0812	-2.56983	18.3644	178.437	0	0
34.54	2.02694	0.00288337	0.0525706	-0.190044	-0.0157609	0.00147484	3.44707	-8.07458	-2.55374	18.4025	178.468	0.1	0
34.55	2.02021	0.00271128	0.0523	-0.742374	-0.0172092	-0.0270665	3.49617	-8.06777	-2.53787	18.669	178.444	0	0
34.56	2.01803	0.00247789	0.0523524	-0.286077	-0.0233393	0.00524223	3.45147	-8.06097	-2.52176	18.6937	178.432	0.1	0
34.57	2.01041	0.00224314	0.0524536	-0.830645	-0.0234745	0.0101276	3.5114	-8.0543	-2.50576	19.0002	178.415	0	0
34.58	2.0074	0.00194815	0.0524707	-0.369849	-0.0294993	0.00170507	3.47479	-8.04746	-2.48959	19.0261	178.428	0.1	0
34.59	1.99907	0.00155806	0.0527868	-0.903467	-0.0390089	0.0316128	3.51452	-8.04084	-2.47334	19.3887	178.433	0.1	0
34.6	1.98596	0.00105601	0.0529718	-1.38191	-0.0502044	0.0184942	3.54636	-8.03405	-2.45713	19.81	178.452	0.1	0
34.61	1.96861	0.000341005	0.0535172	-1.80633	-0.0715009	0.0545431	3.50292	-8.02766	-2.44061	20.2631	178.438	0.1	0
34.62	1.94728	-0.000395323	0.0542828	-2.20734	-0.0736329	0.076561	3.5391	-8.02128	-2.42417	20.7432	178.41	-0.1	-0.1
34.63	1.94129	8.36218e-05	0.0550692	-0.671765	0.0478945	0.0786386	3.28762	-8.01568	-2.40863	19.8722	178.41	-0.1	0
34.64	1.94908	0.000960497	0.0555511	0.702001	0.0876875	0.0481952	3.41712	-8.01015	-2.39323	19.5153	178.439	-0.1	0.1
34.65	1.96214	0.000719671	0.0561905	1.22027	-0.0240826	0.0639364	3.61171	-8.00428	-2.3763	19.5505	178.473	0.1	0
34.66	1.96071	0.000110511	0.0566345	-0.227501	-0.060916	0.0443999	3.5874	-7.99778	-2.35953	19.8708	178.448	0.1	0
34.67	1.95384	-0.000698646	0.0575371	-0.77476	-0.0809157	0.0902615	3.59984	-7.99147	-2.34259	20.2914	178.429	0.1	0
34.68	1.94216	-0.00164076	0.0583942	-1.25923	-0.0942115	0.0857033	3.62256	-7.98523	-2.32563	20.7568	178.388	0.1	0
34.69	1.92612	-0.00275997	0.0594187	-1.69757	-0.111921	0.102459	3.5906	-7.97884	-2.30865	21.2384	178.362	0.1	0
34.7	1.90614	-0.00418557	0.0609106	-2.09395	-0.14256	0.149189	3.58332	-7.97291	-2.2913	21.82	178.372	0.1	-0.1
34.71	1.88233	-0.004689	0.0624768	-2.47603	-0.0503437	0.156613	3.34107	-7.96746	-2.27518	22.0375	178.347	-0.1	-0.1
34.72	1.87412	-0.00380081	0.0641127	-0.916224	0.0888197	0.163588	3.13555	-7.96278	-2.26012	21.0536	178.341	-0.1	0
34.73	1.88009	-0.00244784	0.0654323	0.494233	0.135296	0.131959	3.17212	-7.95792	-2.24519	20.5556	178.307	-0.1	0
34.74	1.89141	-0.0010388	0.0671375	1.02346	0.140904	0.170527	3.19106	-7.95343	-2.22996	20.1588	178.301	-0.1	0.1
34.75	1.90766	-0.000573112	0.0688179	1.50074	0.0465689	0.168042	3.45155	-7.94857	-2.21336	20.135	178.297	-0.1	0
34.76	1.92764	0.000153383	0.0695946	1.86458	0.0726495	0.0776619	3.57991	-7.9429	-2.19711	19.8318	178.31	-0.1	0
34.77	1.95144	0.000884932	0.0700337	2.24527	0.0731549	0.0439189	3.52634	-7.93685	-2.18074	19.5585	178.287	-0.1	0
34.78	1.97873	0.00189118	0.070608	2.58905	0.100625	0.0574306	3.58804	-7.93051	-2.16459	19.3069	178.259	-0.1	0.1
34.79	2.00947	0.00188744	0.0713769	2.92151	-0.000374636	0.076887	3.84449	-7.92393	-2.14694	19.5197	178.263	0.1	0
34.8	2.02345	0.00121506	0.0715155	1.2448	-0.0672375	0.0138603	3.88521	-7.91622	-2.1297	19.5808	178.295	0.1	0
34.81	2.02294	-0.000209385	0.0722087	-0.201634	-0.142445	0.0693172	3.83464	-7.90859	-2.11219	19.8804	178.336	0.1	0
34.82	2.01695	-0.00182749	0.0727355	-0.751742	-0.16181	0.0526831	3.85839	-7.90077	-2.09477	20.2238	178.317	0.1	0
34.83	2.00606	-0.00383233	0.0736606	-1.24006	-0.200484	0.0925049	3.78316	-7.89291	-2.07713	20.6365	178.294	0.1	-0.1
34.84	1.99052	-0.00494198	0.074903	-1.69907	-0.110965	0.124247	3.55552	-7.88584	-2.06063	20.7013	178.249	0.1	-0.1
34.85	1.9708	-0.00525502	0.076079	-2.10894	-0.0313031	0.117598	3.29599	-7.87955	-2.04513	20.8531	178.201	-0.1	-0.1
34.86	1.96637	-0.00392936	0.0776424	-0.58052	0.132566	0.156338	3.1126	-7.87423	-2.03059	20.0182	178.201	-0.1	0
34.87	1.97577	-0.00201916	0.0782647	0.798108	0.19102	0.0622258	3.10507	-7.86825	-2.01627	19.6193	178.174	-0.1	0
34.88	1.99001	0.000182306	0.0790249	1.27136	0.220147	0.0760198	3.23342	-7.86229	-2.00203	19.3141	178.176	-0.1	0.1
34.89	2.00891	0.00145104	0.0801353	1.72533	0.126874	0.111043	3.42453	-7.8561	-1.9863	19.3442	178.175	-0.1	0
34.9	2.03156	0.00285645	0.0803316	2.09558	0.140541	0.0196338	3.45507	-7.84913	-1.97079	19.1287	178.194	-0.1	0
34.91	2.05793	0.00468257	0.0809907	2.46286	0.182612	0.0659116	3.48039	-7.84204	-1.95524	18.9271	178.17	-0.1	0.1
34.92	2.0878	0.00535347	0.0815363	2.79983	0.0670902	0.0545569	3.70447	-7.83461	-1.93843	19.1328	178.131	-0.1	0
34.93	2.12013	0.00622763	0.080731	3.03886	0.0874161	-0.0805318	3.8233	-7.82614	-1.92224	19.0261	178.133	-0.1	0
34.94	2.15494	0.00701135	0.0792488	3.29409	0.0783712	-0.14822	3.76824	-7.81693	-1.90619	18.9518	178.119	-0.1	0.1
34.95	2.19239	0.00695398	0.0787935	3.54719	-0.00573704	-0.0455312	4.07263	-7.80751	-1.88889	19.2868	178.11	0.1	0
34.96	2.21264	0.00586473	0.0775555	1.83778	-0.108924	-0.123797	4.02313	-7.79683	-1.87213	19.0923	178.146	0.1	0
34.97	2.21758	0.0039185	0.0765068	0.313989	-0.194624	-0.104872	4.01001	-7.78578	-1.85547	19.1962	178.213	0.1	0
34.98	2.20889	0.00131893	0.0762216	-1.0415	-0.259957	-0.0285171	3.98555	-7.77483	-1.83866	19.3749	178.221	0.1	-0.1
34.99	2.19536	-0.000455416	0.0760963	-1.51369	-0.177435	-0.0125349	3.74781	-7.76487	-1.82269	19.2512	178.229	0.1	-0.1
35	2.17742	-0.00133692	0.0760931	-1.94207	-0.0881505	-0.000312924	3.48479	-7.75573	-1.80773	19.1809	178.212	0	-0.1
35.01	2.16504	-0.000965698	0.0761504	-1.37779	0.0371224	0.0057213	3.26625	-7.74765	-1.79351	18.819	178.223	-0.1	0
35.02	2.16715	2.95437e-05	0.0754878	0.0678317	0.0995241	-0.0662565	3.30673	-7.73921	-1.77952	18.5398	178.237	-0.1	0
35.03	2.1749	0.00114367	0.0750431	0.632359	0.111412	-0.0444695	3.32055	-7.73097	-1.76522	18.3446	178.264	-0.1	0
35.04	2.18772	0.00235829	0.0744156	1.14201	0.121462	-0.0627503	3.26516	-7.72227	-1.75105	18.1619	178.254	-0.1	0
35.05	2.20504	0.00384529	0.0737059	1.58815	0.1487	-0.0709683	3.38944	-7.7138	-1.73688	18.0665	178.262	-0.1	0.1
35.06	2.22658	0.00435448	0.0731184	2.00304	0.0509186	-0.0587545	3.6014	-7.70456	-1.72154	18.3343	178.259	-0.1	0
35.07	2.25141	0.00499764	0.0715639	2.33193	0.064316	-0.155448	3.6745	-7.69461	-1.70675	18.3133	178.282	-0.1	0
35.08	2.27942	0.00558731	0.0694487	2.65922	0.0589669	-0.21152	3.64711	-7.68413	-1.69218	18.3264	178.279	0	0.1
35.09	2.30123	0.00482162	0.0682504	2.03444	-0.0765683	-0.119825	3.92529	-7.67309	-1.6764	18.6177	178.287	0.1	0
35.1	2.30774	0.00327638	0.0665468	0.517182	-0.154524	-0.170368	3.83951	-7.6612	-1.66101	18.562	178.26	0.1	0
35.11	2.3005	0.00115086	0.0654723	-0.854005	-0.212552	-0.107441	3.89162	-7.64941	-1.64538	18.7307	178.202	0.1	0
35.12	2.28845	-0.00104616	0.0642558	-1.32985	-0.219702	-0.121658	3.9098	-7.63751	-1.62997	18.844	178.213	0.1	-0.1
35.13	2.27187	-0.00246925	0.0632519	-1.76956	-0.142309	-0.100385	3.63779	-7.62665	-1.61508	18.6995	178.233	0.1	0
35.14	2.25123	-0.00391222	0.0624233	-2.17289	-0.144298	-0.0828627	3.66281	-7.61581	-1.60025	18.9314	178.241	0.1	-0.1
35.15	2.22688	-0.00454508	0.0617286	-2.53262	-0.0632856	-0.0694662	3.40392	-7.60593	-1.586	18.9107	178.238	-0.1	-0.1
35.16	2.21815	-0.00367261	0.0613992	-0.96424	0.0872465	-0.032939	3.18913	-7.59728	-1.57247	18.1879	178.272	-0.1	0
35.17	2.22352	-0.00233636	0.0604911	0.442557	0.133625	-0.0908148	3.29529	-7.58845	-1.55914	18.0221	178.335	-0.1	0.1
35.18	2.23433	-0.00199748	0.0598747	0.983527	0.033888	-0.0616398	3.50573	-7.5789	-1.54459	18.185	178.345	0	0
35.19	2.24025	-0.00189736	0.0589148	0.497464	0.010012	-0.0959944	3.51268	-7.56892	-1.5302	18.1914	178.359	0	0
35.2	2.24193	-0.00201249	0.0581998	0.0753592	-0.011513	-0.0714965	3.53315	-7.559	-1.51562	18.235	178.327	0.1	0
35.21	2.2303	-0.00259472	0.057649	-1.25018	-0.0582224	-0.0550825	3.48127	-7.54878	-1.50106	18.413	178.326	0.1	0
35.22	2.21416	-0.00328972	0.0571095	-1.69999	-0.0695007	-0.0539426	3.52079	-7.53876	-1.48633	18.6666	178.32	0.1	0
35.23	2.19399	-0.00395704	0.0571951	-2.10374	-0.0667321	0.00855662	3.57923	-7.52914	-1.47148	18.9377	178.31	-0.1	-0.1
35.24	2.18903	-0.00336272	0.0571878	-0.577459	0.0594324	-0.000730157	3.3283	-7.52041	-1.45735	18.2935	178.337	-0.1	0
35.25	2.19766	-0.00244164	0.0566124	0.779778	0.0921085	-0.0575405	3.41605	-7.51141	-1.44341	18.1526	178.385	-0.1	0.1
35.26	2.21143	-0.00253206	0.0563421	1.28919	-0.00904282	-0.0270318	3.63442	-7.50174	-1.42824	18.3571	178.385	0.1	0
35.27	2.21056	-0.0030809	0.0558808	-0.172524	-0.0548833	-0.0461262	3.62814	-7.49157	-1.41324	18.5033	178.394	0.1	0
35.28	2.20416	-0.00382565	0.055506	-0.722627	-0.0744757	-0.0374772	3.62091	-7.48149	-1.3981	18.708	178.379	0.1	0
35.29	2.19274	-0.00462564	0.0555587	-1.22474	-0.0799989	0.00526197	3.64941	-7.47151	-1.38296	18.9477	178.361	0.1	0
35.3	2.17687	-0.00569013	0.0554996	-1.6703	-0.106449	-0.00590682	3.64028	-7.46141	-1.36764	19.283	178.38	0.1	0
35.31	2.15718	-0.00698471	0.0559789	-2.04922	-0.129458	0.0479318	3.55315	-7.45173	-1.35181	19.6122	178.388	0.1	-0.1
35.32	2.13361	-0.00732279	0.0565755	-2.43642	-0.0338085	0.0596602	3.39304	-7.44295	-1.33696	19.6732	178.406	-0.1	-0.1
35.33	2.12557	-0.00633216	0.057242	-0.880744	0.0990634	0.0666488	3.19418	-7.43509	-1.32301	18.8965	178.432	-0.1	0
35.34	2.13165	-0.0050032	0.057591	0.527753	0.132895	0.0348996	3.20881	-7.42691	-1.30926	18.597	178.409	-0.1	0.1
35.35	2.14315	-0.00465225	0.058253	1.06079	0.035095	0.0662051	3.50553	-7.41832	-1.29416	18.7204	178.4	0	0
35.36	2.14984	-0.00451185	0.0586062	0.579009	0.0140406	0.0353158	3.45897	-7.40918	-1.27923	18.702	178.367	0	0
35.37	2.15217	-0.00442354	0.0591048	0.14038	0.00883089	0.0498552	3.52539	-7.40029	-1.26426	18.7101	178.323	0	0
35.38	2.15059	-0.00471428	0.0596462	-0.250792	-0.0290744	0.0541396	3.46947	-7.39101	-1.24908	18.748	178.329	0.1	0
35.39	2.14354	-0.00505393	0.0602461	-0.801484	-0.0339642	0.0599924	3.53992	-7.38194	-1.23397	19.0003	178.304	0.1	0
35.4	2.13159	-0.00560779	0.0608283	-1.29326	-0.0553865	0.0582252	3.57469	-7.3726	-1.21887	19.3474	178.312	0.1	0
35.41	2.11526	-0.00639081	0.0618001	-1.73326	-0.0783023	0.0971753	3.54119	-7.3636	-1.20349	19.7046	178.287	0.1	0
35.42	2.0951	-0.00740381	0.0627663	-2.12001	-0.101299	0.0966236	3.55987	-7.35452	-1.18795	20.1416	178.293	0	-0.1
