# t	yaw	pitch	roll	yaw_velocity	pitch_velocity	roll_velocity	wheel_velocity	T	V	drive_imp	wheel_imp
0.228	-0.0342846	-0.00109572	0.0325995	-0.0206684	-0.0115149	0	0.0276652	0.00025969	178.748	0	0
0.229	-0.0342672	-0.00110716	0.0325995	0.0174456	-0.0114371	0	0.0288815	0.000264125	178.748	0	0
0.23	-0.0342878	-0.00111883	0.0325995	-0.0206255	-0.0116754	0	0.0280394	0.000281034	178.748	0	0
0.231	-0.0342703	-0.00113044	0.0325995	0.0174858	-0.0116092	0	0.0292834	0.0002704	178.748	0	0
0.232	-0.0342909	-0.00114229	0.0325995	-0.0205885	-0.011849	0	0.0284429	0.000281096	178.747	0	0
0.233	-0.0342734	-0.00115408	0.0325995	0.017519	-0.0117848	0	0.0296869	0.000277955	178.748	0	0
0.234	-0.0342939	-0.00116614	0.0325995	-0.0205521	-0.0120605	0	0.0289413	0.000309875	178.748	0	0
0.235	-0.0342764	-0.00117809	0.0325995	0.017553	-0.0119508	0	0.0300707	0.000286687	178.748	0	0
0.236	-0.0342969	-0.0011903	0.0325995	-0.0205231	-0.0122162	0	0.0292973	0.000280922	178.748	0	0
0.237	-0.0342793	-0.00120242	0.0325995	0.0175866	-0.0121158	0	0.0304653	0.000306733	178.748	0	0
0.238	-0.0342998	-0.00121481	0.0325995	-0.0204844	-0.0123885	0	0.0297095	0.000288365	178.748	0	0
0.239	-0.0342822	-0.00122714	0.0325995	0.0176222	-0.0123276	0	0.0309518	0.000330249	178.748	0	0
0.24	-0.0343026	-0.00123963	0.0325976	-0.0204732	-0.0124928	-0.00182912	0.0305805	0.000299714	178.748	0	0
0.241	-0.0342849	-0.00125212	0.0325976	0.0177238	-0.0124932	0	0.031233	0.000325991	178.747	0	0
0.242	-0.0343052	-0.00126486	0.0325976	-0.0202856	-0.0127432	0	0.0307086	0.000304284	178.748	0	0
0.243	-0.0342874	-0.00127755	0.0325976	0.0177631	-0.0126846	0	0.0316324	0.000320917	178.747	0	0
0.244	0.0308866	-0.00129044	0.0325976	-0.0202619	-0.0128904	0	0.0311577	0.000330962	178.747	0	0
0.245	0.0309045	-0.0013033	0.0325976	0.0179044	-0.0128621	0	0.0323237	0.000324528	178.747	0	0
0.246	0.0308843	-0.00131646	0.0325976	-0.0201639	-0.0131616	0	0.0315289	0.000377146	178.748	0	0
0.247	0.0309023	-0.00132954	0.0325995	0.0179764	-0.013081	0.00182912	0.0328448	0.000398485	178.748	0	0
0.248	0.0308822	-0.00134286	0.0325995	-0.0201088	-0.0133201	0	0.0318666	0.000329127	178.748	0	0
0.249	0.0309002	-0.00135608	0.0325995	0.0180241	-0.0132129	0	0.0331443	0.000365949	178.748	0	0
0.25	0.0308802	-0.00136959	0.0325995	-0.0200567	-0.0135115	0	0.0323298	0.000334959	178.748	0	0
0.251	0.0308982	-0.00138304	0.0325995	0.0180724	-0.0134488	0	0.0336803	0.000367675	178.748	0	0
0.252	0.0308782	-0.00139677	0.0326013	-0.0200093	-0.0137356	0.00182912	0.0328497	0.000386432	178.748	0	0
0.253	0.0308963	-0.00141038	0.0326013	0.0181161	-0.0136115	0	0.0340551	0.000360756	178.748	0	0
0.254	0.0308764	-0.00142428	0.0326013	-0.0199671	-0.0138954	0	0.033224	0.000356035	178.748	0	0
0.255	0.0308945	-0.00143808	0.0326013	0.0181587	-0.0137961	0	0.034487	0.00039779	178.748	0	0
0.256	0.0308745	-0.00145204	0.0326013	-0.0199903	-0.0139623	0	0.034138	0.000412681	178.747	0	0
0.257	0.0308928	-0.00146613	0.0326013	0.0182192	-0.0140866	0	0.0343918	0.000415142	178.747	0	0
0.258	0.0308728	-0.00148031	0.0326013	-0.0199738	-0.0141896	0	0.0346353	0.000403877	178.747	0	0
0.259	0.030891	-0.00149465	0.0326031	0.0182356	-0.0143333	0.00182912	0.0349687	0.000390208	178.747	0	0
0.26	0.0308711	-0.00150911	0.0326013	-0.0199576	-0.0144658	-0.00182912	0.0352758	0.000474849	178.747	0	0
0.261	0.0308893	-0.00152369	0.0326031	0.0182517	-0.0145729	0.00182912	0.0355285	0.000492249	178.748	0	0
0.262	0.0308694	-0.00153831	0.0326031	-0.0199416	-0.0146271	0	0.0356543	0.000389185	178.748	0	0
0.263	0.0308876	-0.00155304	0.0326031	0.0182676	-0.0147297	0	0.0358938	0.000397463	178.748	0	0
0.264	0.0308677	-0.0015679	0.0326031	-0.0199258	-0.0148525	0	0.0361765	0.00040612	178.748	0	0
0.265	0.030886	-0.00158282	0.0326031	0.0182833	-0.0149229	0	0.0363404	0.000422613	178.748	0	0
0.266	0.0308661	-0.00159786	0.032605	-0.0199103	-0.0150424	0.00182912	0.036611	0.000408411	178.748	0	0
0.267	0.0308844	-0.00161303	0.0326031	0.0182986	-0.0151665	-0.00182912	0.0369012	0.000434292	178.748	0	0
0.268	0.0308645	-0.00162831	0.032605	-0.0198951	-0.0152817	0.00182912	0.0371678	0.000456894	178.748	0	0
0.269	0.0308828	-0.00164366	0.032605	0.0183137	-0.0153458	0	0.0373122	0.000436725	178.748	0	0
0.27	0.0308629	-0.00165909	0.032605	-0.0198801	-0.0154376	0	0.0375258	0.000474721	178.748	0	0
0.271	0.0308812	-0.00167464	0.032605	0.0183284	-0.0155421	0	0.0377664	0.000492818	178.747	0	0
0.272	0.0308614	-0.00169033	0.032605	-0.0198658	-0.0156917	0	0.0381098	0.000440133	178.747	0	0
0.273	0.0308797	-0.00170616	0.032605	0.0183426	-0.0158331	0	0.0384381	0.000500234	178.748	0	0
0.274	0.0308599	-0.00172206	0.032605	-0.0198514	-0.0159012	0	0.0385925	0.000453039	178.748	0	0
0.275	0.0308782	-0.00173808	0.032605	0.018357	-0.0160207	0	0.0388633	0.000458889	178.748	0	0
0.276	0.0308584	-0.00175423	0.032605	-0.0198371	-0.0161519	0	0.0391678	0.000477732	178.748	0	0
0.277	0.0308768	-0.00177046	0.0326068	0.0183712	-0.0162286	0.00182539	0.0393445	0.000480952	178.748	0	0
0.278	0.0308569	-0.00178682	0.0326068	-0.0198229	-0.0163603	0	0.0396409	0.000473325	178.748	0	0
0.279	0.0308753	-0.00180327	0.0326068	0.0183852	-0.0164476	0	0.0398457	0.000502779	178.747	0	0
0.28	0.0308555	-0.00181986	0.0326068	-0.0198092	-0.0165872	0	0.040162	0.000485346	178.747	0	0
0.281	0.0308739	-0.00183653	0.0326068	0.0183989	-0.0166774	0	0.0403686	0.00050728	178.747	0	0
0.282	0.0308541	-0.00185332	0.0326068	-0.0197957	-0.0167849	0	0.0406156	0.000523094	178.747	0	0
0.283	0.0308725	-0.00187026	0.0326068	0.0184121	-0.0169394	0	0.0409701	0.00051138	178.747	0	0
0.284	0.0308528	-0.00188729	0.0326068	-0.0197826	-0.0170325	0	0.0411782	0.000514126	178.747	0	0
0.285	0.0308712	-0.00190446	0.0326068	0.0184252	-0.0171715	0	0.0414982	0.000524233	178.747	0	0
0.286	0.0308514	-0.00192173	0.0326068	-0.0197696	-0.0172644	0	0.0417051	0.0005264	178.747	0	0
0.287	0.0308698	-0.00193913	0.0326086	0.018438	-0.0174026	0.00182912	0.0420244	0.000536531	178.747	0	0
0.288	0.0308501	-0.00195663	0.0326086	-0.0197569	-0.0174978	0	0.0422385	0.000539336	178.747	0	0
0.289	0.0308685	-0.00197427	0.0326086	0.0184506	-0.0176425	0	0.0425688	0.000549429	178.747	0	0
0.29	0.0308488	-0.00199201	0.0326086	-0.0197444	-0.0177363	0	0.0427823	0.000552732	178.747	0	0
0.291	0.0308673	-0.00200989	0.0326086	0.0184631	-0.0178807	0	0.0431122	0.000562347	178.747	0	0
0.292	0.0308475	-0.00202786	0.0326086	-0.019732	-0.0179764	0	0.0433248	0.000566169	178.747	0	0
0.293	0.030866	-0.00204595	0.0326086	0.018475	-0.0180886	0	0.0435839	0.000586455	178.747	0	0
0.294	0.0308463	-0.00206421	0.0326086	-0.0197206	-0.0182542	0	0.0439572	0.000584537	178.747	0	0
0.295	0.0308648	-0.00208256	0.0326086	0.0184865	-0.0183503	0	0.0441789	0.000586946	178.747	0	0
0.296	0.0308451	-0.00210106	0.0326104	-0.019709	-0.0185014	0.00182912	0.0445214	0.000597797	178.747	0	0
0.297	0.0308636	-0.00211971	0.0326104	0.0184979	-0.0186553	0	0.0448714	0.000656981	178.747	0	0
0.298	0.0308439	-0.0021385	0.0326104	-0.0196977	-0.0187913	0	0.045183	0.000679629	178.748	0	0
0.299	0.0308624	-0.00215742	0.0326104	0.0185091	-0.018914	0	0.0454645	0.000662777	178.748	0	0
0.3	0.0308427	-0.00217646	0.0326104	-0.0196865	-0.0190362	0	0.0457427	0.000640448	178.748	0	0
0.301	0.0308612	-0.00219557	0.0326104	0.0185203	-0.0191161	0	0.0459174	0.000649166	178.748	0	0
0.302	0.0308415	-0.0022148	0.0326104	-0.0196755	-0.0192265	0	0.0461715	0.000693242	178.748	0	0
0.303	0.0308601	-0.00223419	0.0326104	0.0185309	-0.019395	0	0.0465561	0.000646637	178.748	0	0
0.304	0.0308404	-0.00225376	0.0326104	-0.019665	-0.0195655	0	0.0469421	0.000674721	178.748	0	0
0.305	0.030859	-0.00227347	0.0326104	0.0185414	-0.0197121	0	0.0472793	0.000705497	178.748	0	0
0.306	0.0308393	-0.00229326	0.0326104	-0.0196544	-0.0197878	0	0.0474469	0.000678874	178.748	0	0
0.307	0.0308579	-0.00231316	0.0326123	0.0185522	-0.0198972	0.00182912	0.0476932	0.000728161	178.748	0	0
0.308	0.0308382	-0.00233322	0.0326123	-0.0196434	-0.020066	0	0.0480735	0.000685244	178.747	0	0
0.309	0.0308568	-0.00235346	0.0326123	0.0185633	-0.0202348	0	0.0484577	0.000717141	178.748	0	0
0.31	0.0308371	-0.00237378	0.0326123	-0.0196328	-0.0203247	0	0.0486602	0.000712131	178.748	0	0
0.311	0.0308557	-0.00239426	0.0326123	0.0185733	-0.0204793	0	0.0490092	0.000712937	178.747	0	0
0.312	0.0308361	-0.00241485	0.0326123	-0.019623	-0.0205925	0	0.0492627	0.000745493	178.747	0	0
0.313	0.0308547	-0.00243558	0.0326123	0.0185831	-0.0207222	0	0.0495596	0.000769521	178.747	0	0
0.314	0.0308351	-0.00245649	0.0326123	-0.0196132	-0.0209128	0	0.0499876	0.000739363	178.747	0	0
0.315	0.0308536	-0.00247751	0.0326141	0.0185926	-0.021026	0.00182539	0.0502451	0.000757005	178.747	0	0
0.316	0.030834	-0.00249872	0.0326123	-0.0196039	-0.0212023	-0.00182539	0.0506433	0.000759568	178.747	0	0
0.317	0.0308527	-0.0025201	0.0326141	0.0186019	-0.0213797	0.00182539	0.0510494	0.000815509	178.747	0	0
0.318	0.0308331	-0.00254164	0.0326141	-0.0195947	-0.021541	0	0.0514096	0.000842313	178.748	0	0
0.319	0.0308517	-0.00256326	0.0326141	0.018611	-0.0216216	0	0.0515927	0.000790269	178.748	0	0
0.32	0.0308321	-0.00258503	0.0326141	-0.0195856	-0.0217727	0	0.0519344	0.000795949	178.747	0	0
0.321	0.0308507	-0.00260698	0.0326141	0.01862	-0.0219468	0	0.052329	0.000815151	178.748	0	0
0.322	0.0308311	-0.00262909	0.0326141	-0.0195767	-0.0221156	0	0.0527086	0.000842469	178.748	0	0
0.323	0.0308498	-0.00265136	0.0326141	0.0186288	-0.0222691	0	0.0530582	0.000853408	178.748	0	0
0.324	0.0308302	-0.00267378	0.0326141	-0.0195679	-0.0224188	0	0.0533956	0.00084998	178.748	0	0
0.325	0.0308488	-0.00269629	0.0326141	0.0186375	-0.0225101	0	0.0536023	0.000877302	178.748	0	0
0.326	0.0308293	-0.00271897	0.0326141	-0.0195593	-0.0226763	0	0.053977	0.000868954	178.748	0	0
0.327	0.0308479	-0.00274177	0.0326141	0.0186462	-0.022802	0	0.054257	0.000921948	178.747	0	0
0.328	0.0308284	-0.00276472	0.0326178	-0.0195503	-0.022949	0.00365823	0.0545865	0.000943025	178.747	0	0
0.329	0.030847	-0.00278782	0.0326178	0.0186549	-0.0231056	0	0.0549341	0.000946206	178.747	0	0
0.33	0.0308275	-0.00281114	0.0326178	-0.0195421	-0.0233201	0	0.0554211	0.000904941	178.747	0	0
0.331	0.0308461	-0.00283459	0.0326178	0.0186632	-0.0234435	0	0.0556962	0.000920668	178.747	0	0
0.332	0.0308266	-0.00285822	0.0326178	-0.0195337	-0.0236332	0	0.0561222	0.000929121	178.747	0	0
0.333	0.0308453	-0.00288205	0.0326178	0.0186715	-0.0238256	0	0.0565554	0.000988869	178.747	0	0
0.334	0.0308258	-0.00290597	0.0326178	-0.0195253	-0.0239275	0	0.0567803	0.00094813	178.747	0	0
0.335	0.0308444	-0.00293004	0.0326178	0.0186798	-0.0240626	0	0.0570842	0.000980788	178.747	0	0
0.336	0.0308249	-0.0029543	0.0326178	-0.0195173	-0.0242677	0	0.0575444	0.000972896	178.747	0	0
0.337	0.0308436	-0.00297878	0.0326178	0.0186876	-0.0244717	0	0.0580038	0.0010319	178.747	0	0
0.338	0.0308241	-0.00300342	0.0326178	-0.0195095	-0.0246479	0	0.0584057	0.00106216	178.748	0	0
0.339	0.0308428	-0.00302817	0.0326178	0.0186954	-0.0247415	0	0.0586081	0.0010138	178.747	0	0
0.34	0.0308233	-0.00305308	0.0326196	-0.0195017	-0.0249133	0.00182539	0.0589911	0.00102241	178.747	0	0
0.341	0.030842	-0.00307819	0.0326196	0.0187031	-0.0251087	0	0.0594342	0.00104294	178.747	0	0
0.342	0.0308225	-0.00310349	0.0326196	-0.0194941	-0.0252984	0	0.0598617	0.00107357	178.748	0	0
0.343	0.0308412	-0.00312889	0.0326196	0.0187107	-0.0254025	0	0.0600915	0.00107608	178.747	0	0
0.344	0.0308217	-0.00315448	0.0326196	-0.0194866	-0.0255893	0	0.0605071	0.00107744	178.747	0	0
0.345	0.0308405	-0.00318027	0.0326196	0.0187182	-0.0257958	0	0.0609754	0.00109581	178.747	0	0
0.346	0.030821	-0.00320619	0.0326196	-0.0194789	-0.0259175	0	0.0612391	0.00112079	178.747	0	0
0.347	0.0308397	-0.00323231	0.0326196	0.0187261	-0.0261138	0	0.0616813	0.00111778	178.747	0	0
0.348	0.0308202	-0.00325863	0.0326196	-0.0194708	-0.0263264	0	0.0621614	0.00114326	178.747	0	0
0.349	0.030839	-0.00328508	0.0326196	0.0187336	-0.0264449	0	0.0624222	0.0011587	178.747	0	0
0.35	0.0308195	-0.00331172	0.0326196	-0.0194641	-0.0266435	0	0.0628678	0.0011586	178.747	0	0
0.351	0.0308383	-0.00333858	0.0326196	0.0187402	-0.0268607	0	0.0633542	0.00118854	178.747	0	0
0.352	0.0308188	-0.00336564	0.0326196	-0.0194575	-0.027064	0	0.0638054	0.00122259	178.748	0	0
0.353	0.0308375	-0.00339289	0.0326214	0.0187467	-0.0272428	0.00182912	0.0642155	0.00123236	178.748	0	0
0.354	0.0308181	-0.00342024	0.0326214	-0.0194508	-0.0273511	0	0.0644476	0.00123645	178.748	0	0
0.355	0.0308369	-0.00344774	0.0326214	0.0187536	-0.0275047	0	0.064789	0.00129404	178.747	0	0
0.356	0.0308174	-0.00347548	0.0326214	-0.0194438	-0.027739	0	0.0653146	0.00125125	178.747	0	0
0.357	0.0308362	-0.00350346	0.0326214	0.0187606	-0.0279744	0	0.0658436	0.00128819	178.747	0	0
0.358	0.0308167	-0.00353155	0.0326214	-0.0194369	-0.0280945	0	0.0661066	0.00129317	178.747	0	0
0.359	0.0308355	-0.00355985	0.0326214	0.0187674	-0.0282971	0	0.0665642	0.00129978	178.747	0	0
0.36	0.0308161	-0.00358838	0.0326214	-0.01943	-0.0285292	0	0.0670725	0.00132602	178.747	0	0
0.361	0.0308349	-0.00361711	0.0326214	0.0187744	-0.0287371	0	0.0675458	0.00136399	178.747	0	0
0.362	0.0308154	-0.00364605	0.0326214	-0.0194231	-0.0289311	0	0.0679789	0.00137444	178.748	0	0
0.363	0.0308342	-0.00367516	0.0326232	0.0187811	-0.029118	0.00182539	0.0683974	0.00137925	178.748	0	0
0.364	0.0308148	-0.0037044	0.0326232	-0.0194166	-0.0292379	0	0.0686563	0.0014124	178.748	0	0
0.365	0.0308336	-0.00373385	0.0326232	0.0187876	-0.02945	0	0.0691259	0.00141284	178.747	0	0
0.366	0.0308142	-0.00376354	0.0326232	-0.0194099	-0.0296852	0	0.0696591	0.00142073	178.747	0	0
0.367	0.0308328	-0.0037934	0.0326232	0.0186511	-0.0298661	0	0.0704163	0.00145696	178.748	0	0
0.368	0.0308134	-0.00382348	0.0326232	-0.0194063	-0.0300754	0	0.0702039	0.00147506	178.747	0	0
0.369	0.0308322	-0.0038536	0.0326232	0.0187541	-0.0301197	0	0.071293	0.00153238	178.747	0	0
0.37	0.0308129	-0.00388414	0.0326232	-0.0192902	-0.0305395	0	0.0709408	0.00149349	178.747	0	0
0.371	0.0308317	-0.00391468	0.0326251	0.0188202	-0.0305437	0.00182912	0.0722608	0.00153801	178.747	0	0
0.372	0.0308123	-0.00394557	0.0326251	-0.0193777	-0.0308882	0	0.0722446	0.00152978	178.747	0	0
0.373	0.0308312	-0.0039767	0.0326251	0.0188259	-0.0311322	0	0.0728756	0.0015798	178.747	0	0
0.374	0.0308119	-0.00400811	0.0326251	-0.0192433	-0.0314056	0	0.0731271	0.00162127	178.747	0	0
0.375	0.0308308	-0.0040395	0.0326251	0.0188989	-0.0313944	0	0.0741581	0.0015969	178.747	0	0
0.376	0.0308116	-0.00407123	0.0326251	-0.0191837	-0.031733	0	0.0735249	0.0016487	178.747	0	0
0.377	0.0308306	-0.004103	0.0326251	0.018918	-0.0317623	0	0.0749555	0.00167982	178.746	0	0
0.378	0.0308114	-0.00413521	0.0326251	-0.0191753	-0.0322144	0	0.0745657	0.00165035	178.746	0	0
0.379	0.0308303	-0.00416742	0.0326251	0.0189216	-0.0322135	0	0.0759417	0.00168082	178.746	0	0
0.38	0.0308111	-0.00420006	0.0326251	-0.0191706	-0.0326377	0	0.0755115	0.00169294	178.746	0	0
0.381	0.0308301	-0.0042327	0.0326251	0.018926	-0.0326405	0	0.0768977	0.00172117	178.746	0	0
0.382	0.0308109	-0.00426578	0.0326251	-0.0191726	-0.0330755	0	0.0764669	0.00173781	178.746	0	0
0.383	0.0308298	-0.00429885	0.0326251	0.0189274	-0.0330759	0	0.0778637	0.0017623	178.746	0	0
0.384	0.0308107	-0.00433236	0.0326251	-0.0191676	-0.0335085	0	0.0774271	0.00178233	178.746	0	0
0.385	0.0308296	-0.00436597	0.0326251	0.0189275	-0.0336063	0	0.0790363	0.00184991	178.746	0	0
0.386	0.0308104	-0.00439989	0.0326251	-0.0191656	-0.0339202	0	0.0783291	0.00182373	178.746	0	0
0.387	0.0308294	-0.00443388	0.0326251	0.0189291	-0.0339914	0	0.0798715	0.0018465	178.746	0	0
0.388	0.0308102	-0.0044682	0.0326251	-0.0191649	-0.034315	0	0.0791476	0.00187866	178.746	0	0
0.389	0.0308292	-0.00450254	0.0326251	0.0189459	-0.0343453	0	0.0806528	0.00191624	178.746	0	0
0.39	0.03081	-0.00453735	0.0326251	-0.0191395	-0.0348082	0	0.0803048	0.00191645	178.746	0	0
0.391	0.030829	-0.00457228	0.0326251	0.0189543	-0.0349316	0	0.0819441	0.00199758	178.746	0	0
0.392	0.0308098	-0.00460763	0.0326251	-0.0191414	-0.0353451	0	0.0814711	0.0020385	178.747	0	0
0.393	0.0308288	-0.00464293	0.0326251	0.0189551	-0.0353027	0	0.0827628	0.00198932	178.747	0	0
0.394	0.0308096	-0.00467856	0.0326251	-0.0192253	-0.0356352	0	0.0832861	0.00201271	178.747	0	0
0.395	0.0308286	-0.00471446	0.0326251	0.0189901	-0.0358918	0	0.0833003	0.00204408	178.747	0	0
0.396	0.0308094	-0.0047506	0.0326251	-0.0192096	-0.0361474	0	0.0840034	0.00208859	178.747	0	0
0.397	0.0308284	-0.0047869	0.0326251	0.0189917	-0.0362978	0	0.0843196	0.00210337	178.747	0	0
0.398	0.0308091	-0.00482346	0.0326269	-0.019208	-0.0365605	0.00182539	0.0848936	0.002119	178.747	0	0
0.399	0.0308281	-0.00486032	0.0326269	0.0189934	-0.0368557	0	0.0855393	0.00215126	178.747	0	0
0.4	0.0308091	-0.0048975	0.0326269	-0.0190475	-0.0371854	0	0.0858376	0.0021985	178.747	0	0
0.401	0.0308281	-0.00493484	0.0326269	0.0190003	-0.0373377	0	0.0869765	0.00222503	178.747	0	0
0.402	0.030809	-0.00497251	0.0326269	-0.0190592	-0.0376701	0	0.0870276	0.00224183	178.747	0	0
0.403	0.0308281	-0.00501021	0.0326269	0.0190977	-0.0376967	0	0.0880579	0.00228604	178.747	0	0
0.404	0.0308092	-0.00504833	0.0326287	-0.0189513	-0.0381214	0.00182912	0.0877125	0.00229803	178.747	0	0
0.405	0.0308283	-0.00508649	0.0326287	0.0191522	-0.0381651	0	0.0891085	0.00236647	178.746	0	0
0.406	0.0308094	-0.00512515	0.0326287	-0.0189482	-0.0386541	0	0.0887368	0.00234573	178.746	0	0
0.407	0.0308286	-0.00516383	0.0326287	0.0191616	-0.0386839	0	0.0902646	0.00240175	178.746	0	0
0.408	0.0308096	-0.00520301	0.0326305	-0.0189293	-0.0391807	0.00182539	0.0899111	0.00240349	178.746	0	0
0.409	0.0308288	-0.00524233	0.0326305	0.01918	-0.0393214	0	0.0916888	0.00246675	178.746	0	0
0.41	0.0308099	-0.00528211	0.0326305	-0.0189065	-0.0397763	0	0.0912631	0.00251644	178.746	0	0
0.411	0.0308291	-0.00532197	0.0326305	0.019202	-0.0398611	0	0.0928728	0.0025307	178.747	0	0
0.412	0.0308102	-0.00536216	0.0326305	-0.0188935	-0.0401898	0	0.0921359	0.00254583	178.747	0	0
0.413	0.0308295	-0.00540239	0.0326324	0.0192133	-0.0402336	0.00182912	0.0936763	0.00261729	178.746	0	0
0.414	0.0308106	-0.00544314	0.0326324	-0.018883	-0.0407486	0	0.0933586	0.00259702	178.746	0	0
0.415	0.0308298	-0.00548405	0.0326324	0.0192252	-0.0409079	0	0.0951865	0.00264904	178.746	0	0
0.416	0.0308109	-0.00552531	0.0326324	-0.0188603	-0.0412594	0	0.0945176	0.00267387	178.746	0	0
0.417	0.0308302	-0.00556663	0.0326324	0.0192426	-0.0413186	0	0.0960547	0.00273578	178.746	0	0
0.418	0.0308113	-0.00560839	0.0326324	-0.0188617	-0.0417568	0	0.0958677	0.00277728	178.745	0	0
0.419	0.0308307	-0.00565033	0.0326342	0.01932	-0.0419458	0.00182539	0.0966428	0.0028028	178.745	0	0
0.42	0.0308118	-0.00569265	0.0326342	-0.0188827	-0.0423207	0	0.0975612	0.00280646	178.745	0	0
0.421	0.0308311	-0.00573519	0.0326342	0.0193154	-0.0425409	0	0.0980373	0.00283645	178.745	0	0
0.422	0.0308122	-0.00577808	0.0326342	-0.0188867	-0.0428818	0	0.0987808	0.00287866	178.745	0	0
0.423	0.0308315	-0.00582118	0.0326342	0.0193114	-0.043103	0	0.0992621	0.00290919	178.745	0	0
0.424	0.0308126	-0.00586462	0.0326342	-0.0188907	-0.0434457	0	0.100018	0.00295171	178.745	0	0
0.425	0.0308318	-0.00590836	0.0326342	0.0191515	-0.043733	0	0.101156	0.00303905	178.745	0	0
0.426	0.0308128	-0.00595243	0.0326342	-0.0189509	-0.0440692	0	0.100647	0.00302035	178.745	0	0
0.427	0.030832	-0.00599662	0.032636	0.0191641	-0.0441964	0.00182539	0.102403	0.00305876	178.745	0	0
0.428	0.0308131	-0.00604123	0.032636	-0.0189271	-0.0446066	0	0.101828	0.00310833	178.745	0	0
0.429	0.0308323	-0.00608601	0.032636	0.0191783	-0.0447826	0	0.10366	0.00313726	178.745	0	0
0.43	0.0308134	-0.0061312	0.032636	-0.0189093	-0.0451896	0	0.103119	0.00318486	178.745	0	0
0.431	0.0308326	-0.00617658	0.032636	0.0191915	-0.0453754	0	0.10495	0.00321868	178.745	0	0
0.432	0.0308137	-0.00622236	0.032636	-0.0188882	-0.0457871	0	0.104442	0.00326429	178.745	0	0
0.433	0.0308329	-0.00626825	0.0326379	0.0192199	-0.0458821	0.00182912	0.106068	0.00331602	178.745	0	0
0.434	0.030814	-0.00631454	0.0326379	-0.0189308	-0.0462932	0	0.106024	0.00335955	178.744	0	0
0.435	0.0308332	-0.00636111	0.0326379	0.0192674	-0.0465731	0	0.106841	0.00339651	178.744	0	0
0.436	0.0308143	-0.00640799	0.0326379	-0.0189343	-0.0468823	0	0.107515	0.00343451	178.744	0	0
0.437	0.0308336	-0.00645519	0.0326415	0.0192638	-0.0471957	0.00365078	0.108197	0.0034726	178.744	0	0
0.438	0.0308147	-0.0065027	0.0326415	-0.0189379	-0.0475105	0	0.108882	0.00351407	178.744	0	0
0.439	0.0308339	-0.00655052	0.0326415	0.0192602	-0.0478202	0	0.109569	0.00355592	178.744	0	0
0.44	0.030815	-0.00659877	0.0326415	-0.0189413	-0.0482523	0	0.110518	0.00364792	178.744	0	0
0.441	0.0308342	-0.00664726	0.0326415	0.0192569	-0.0484884	0	0.111033	0.00364687	178.744	0	0
0.442	0.0308153	-0.00669612	0.0326433	-0.0189444	-0.04886	0.00182539	0.111841	0.00372038	178.744	0	0
0.443	0.0308346	-0.00674523	0.0326433	0.0192535	-0.0491063	0	0.112372	0.00373758	178.744	0	0
0.444	0.0308156	-0.00679471	0.0326433	-0.0189481	-0.0494863	0	0.113209	0.00380424	178.744	0	0
0.445	0.0308349	-0.00684459	0.0326433	0.0192497	-0.0498719	0	0.114068	0.00390712	178.744	0	0
0.446	0.0308159	-0.00689481	0.0326433	-0.0189518	-0.0502239	0	0.114835	0.00397297	178.745	0	0
0.447	0.0308352	-0.00694535	0.0326433	0.019246	-0.0505373	0	0.11553	0.00399352	178.745	0	0
0.448	0.0308162	-0.0069962	0.0326433	-0.0189554	-0.0508521	0	0.116217	0.00401598	178.745	0	0
0.449	0.0308355	-0.00704725	0.0326452	0.0192427	-0.0510551	0.00182912	0.116648	0.00405772	178.745	0	0
0.45	0.0308165	-0.00709867	0.0326452	-0.0189584	-0.0514174	0	0.117441	0.00409864	178.745	0	0
0.451	0.0308358	-0.0071505	0.0326452	0.0192396	-0.0518234	0	0.118336	0.00415266	178.745	0	0
0.452	0.0308168	-0.00720271	0.0326452	-0.0189614	-0.0522123	0	0.119184	0.0042258	178.745	0	0
0.453	0.0308361	-0.00725527	0.0326452	0.0192366	-0.0525587	0	0.119957	0.00427923	178.745	0	0
0.454	0.0308171	-0.00730817	0.0326452	-0.0189643	-0.0528996	0	0.120702	0.00432552	178.745	0	0
0.455	0.0308363	-0.00736141	0.032647	0.0192337	-0.0532442	0.00182539	0.121465	0.00437708	178.745	0	0
0.456	0.0308174	-0.00741488	0.032647	-0.018967	-0.0534672	0	0.121939	0.00447089	178.745	0	0
0.457	0.0308366	-0.00746865	0.032647	0.0192313	-0.0537722	0	0.122599	0.00456647	178.745	0	0
0.458	0.0308176	-0.00752289	0.032647	-0.0189689	-0.0542356	0	0.123604	0.0045467	178.744	0	0
0.459	0.0308369	-0.00757757	0.032647	0.0192295	-0.0546803	0	0.124603	0.00462065	178.745	0	0
0.46	0.0308179	-0.00763248	0.032647	-0.0189708	-0.0549164	0	0.125094	0.00467333	178.744	0	0
0.461	0.0308372	-0.00768779	0.032647	0.0192278	-0.0553098	0	0.125958	0.00472053	178.744	0	0
0.462	0.0308182	-0.0077434	0.0326488	-0.0189722	-0.0556065	0.00182539	0.126583	0.00480886	178.744	0	0
0.463	0.0308374	-0.00779933	0.0326488	0.0192256	-0.0559362	0	0.127317	0.004882	178.744	0	0
0.464	0.0308184	-0.00785564	0.0326488	-0.0189745	-0.0563045	0	0.128106	0.00493904	178.743	0	0
